policy_id,primary_url,all_urls
"61715","https://www.city.shibetsu.lg.jp/gyoseisaito/kurashi_tetsuzuki/jichikai_joseikin/2/1773.html","https://www.city.shibetsu.lg.jp/gyoseisaito/kurashi_tetsuzuki/jichikai_joseikin/2/1773.html"
"61711","https://www.city.tainai.niigata.jp/sangyo/nogyo/documents/kouhuyoukou.pdf","https://www.city.tainai.niigata.jp/sangyo/nogyo/mastukuihojokin.html | https://www.city.tainai.niigata.jp/sangyo/nogyo/documents/kouhuyoukou.pdf"
"61723","https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/043/017/tinsyakuryouhojyo-youkou.pdf","https://www.city.nagareyama.chiba.jp/life/1001107/1001162/1043017.html | https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/043/017/tinsyakuryouhojyo-youkou.pdf"
"61724","https://www.town.obira.hokkaido.jp/hotnews/detail/00003509.html","https://www.town.obira.hokkaido.jp/hotnews/detail/00003509.html"
"61741","https://www.city.omitama.lg.jp/manage/contents/upload/64c34c1cd016d.pdf","https://www.city.omitama.lg.jp/0680/info-0000000854-0.html | https://www.city.omitama.lg.jp/manage/contents/upload/64c34c1cd016d.pdf"
"61745","https://www.city.gero.lg.jp/uploaded/attachment/13867.pdf","https://www.city.gero.lg.jp/soshiki/17/9291.html | https://www.city.gero.lg.jp/uploaded/attachment/13867.pdf"
"61746","https://www.city.omitama.lg.jp/manage/contents/upload/64c34c1cd016d.pdf","https://www.city.omitama.lg.jp/0680/info-0000000854-0.html | https://www.city.omitama.lg.jp/manage/contents/upload/64c34c1cd016d.pdf"
"61757","https://www.city.omitama.lg.jp/0680/info-0000000854-0.html","https://www.city.omitama.lg.jp/0680/info-0000000854-0.html"
"61747","https://www.city.omitama.lg.jp/manage/contents/upload/64c34b6900203.pdf","https://www.city.omitama.lg.jp/0680/info-0000000854-0.html | https://www.city.omitama.lg.jp/manage/contents/upload/64c34b6900203.pdf"
"61758","https://www.city.miyazaki.miyazaki.jp/business/architecture/asbestos/","https://www.city.miyazaki.miyazaki.jp/business/architecture/asbestos/"
"61777","https://www.pref.oita.jp/uploaded/life/2104111_3715480_misc.pdf","https://www.pref.oita.jp/soshiki/16220/zorin040301.html | https://www.pref.oita.jp/uploaded/life/2104111_3715480_misc.pdf | https://www.pref.oita.jp/uploaded/life/2104111_2900880_misc.pdf"
"61760","https://www.city.miyazaki.miyazaki.jp/business/architecture/asbestos/196589.html","https://www.city.miyazaki.miyazaki.jp/business/architecture/asbestos/196589.html"
"61788","https://www.pref.kagawa.lg.jp/documents/19896/ichiran20230818.pdf","https://www.kagawa-isf.jp/support/soudan/digital-suishin/ | https://www.kagawa-isf.jp/wp-content/uploads/2023/08/R5_digital_ka_RPA.pdf | https://www.kagawa-isf.jp/wp-content/uploads/2023/05/R5-digital-senmonka-haken.pdf | https://www.pref.kagawa.lg.jp/documents/19896/ichiran20230818.pdf"
"61796","https://www.city.hiroshima.lg.jp/uploaded/attachment/26457.pdf","https://www.city.hiroshima.lg.jp/soshiki/138/7382.html | https://www.city.hiroshima.lg.jp/uploaded/attachment/26457.pdf"
"61791","https://www.pref.kagawa.lg.jp/documents/11786/youkou.pdf","https://www.pref.kagawa.lg.jp/sangyo/kaigai/03.html | https://www.pref.kagawa.lg.jp/documents/11786/youkou.pdf | https://www.pref.kagawa.lg.jp/documents/11786/tebiki.pdf | https://www.pref.kagawa.lg.jp/documents/11786/boshuu.pdf | https://www.pref.kagawa.lg.jp/documents/19896/ichiran20230818.pdf"
"61828","https://www.town.oishida.yamagata.jp/life/hojo/sikakujyoseikin.files/itiran.pdf","https://www.town.oishida.yamagata.jp/life/hojo/sikakujyoseikin.html | https://www.town.oishida.yamagata.jp/life/hojo/sikakujyoseikin.files/itiran.pdf | https://www.town.oishida.yamagata.jp/life/hojo/sikakujyoseikin.files/yoko.pdf"
"61822","https://www.city.tottori.lg.jp/www/contents/1524296150687/simple/R3youkoui.pdf","https://www.city.tottori.lg.jp/www/contents/1524296150687/index.html | https://www.city.tottori.lg.jp/www/contents/1524296150687/simple/R3youkoui.pdf"
