policy_id,primary_url,all_urls
"86528","https://www.town.ozu.kumamoto.jp/uploaded/attachment/3972.pdf","https://www.town.ozu.kumamoto.jp/page/1751.html | https://www.town.ozu.kumamoto.jp/uploaded/attachment/3972.pdf"
"86529","https://www.town.ozu.kumamoto.jp/page/1936.html","https://www.town.ozu.kumamoto.jp/page/1936.html"
"86534","https://www.town.ozu.kumamoto.jp/uploaded/attachment/3481.pdf","https://www.town.ozu.kumamoto.jp/page/1571.html | https://www.town.ozu.kumamoto.jp/uploaded/attachment/3481.pdf"
"86535","https://www.town.ozu.kumamoto.jp/page/1874.html","https://www.town.ozu.kumamoto.jp/page/1874.html"
"86538","https://www.city.minamiuonuma.niigata.jp/docs/30592.html","https://www.city.minamiuonuma.niigata.jp/docs/30592.html"
"86536","https://www.city.minamiuonuma.niigata.jp/docs/30592.html","https://www.city.minamiuonuma.niigata.jp/docs/30592.html"
"86541","https://www.town.kikuyo.lg.jp/kiji0034256/index.html","https://www.town.kikuyo.lg.jp/kiji0034256/index.html"
"86540","https://www.city.minamiuonuma.niigata.jp/docs/33312.html","https://www.city.minamiuonuma.niigata.jp/docs/33312.html"
"86539","https://www.town.kikuyo.lg.jp/kiji0034061/index.html","https://www.town.kikuyo.lg.jp/kiji0034061/index.html"
"86545","https://www.town.minamioguni.lg.jp/news/2022/1830.html","https://sii.or.jp/zeh/battery/search) | https://www.town.minamioguni.lg.jp/news/2022/1830.html"
"86546","https://www.town.minamioguni.lg.jp/gyousei/%E6%9C%89%E5%AE%B3%E9%B3%A5%E7%8D%A3%E5%AF%BE%E7%AD%96%E8%A3%9C%E5%8A%A9%E9%87%91%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf","https://www.town.minamioguni.lg.jp/gyousei/nougyo/chouju-higai_hojokin.html | https://www.town.minamioguni.lg.jp/gyousei/%E6%9C%89%E5%AE%B3%E9%B3%A5%E7%8D%A3%E5%AF%BE%E7%AD%96%E8%A3%9C%E5%8A%A9%E9%87%91%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf"
"86547","https://www2.city.mine.lg.jp/soshiki/somubu/somuka/anshin/saigai/bosai/1810.html","https://www2.city.mine.lg.jp/soshiki/somubu/somuka/anshin/saigai/bosai/1810.html"
"86551","https://www.city.ebina.kanagawa.jp/shisei/seisaku/machidukuri/shigaichi/1003885.html","https://www.city.ebina.kanagawa.jp/shisei/seisaku/machidukuri/shigaichi/1003885.html"
"86554","https://www.city.ebina.kanagawa.jp/guide/kurashi/yasei/1003409.html","https://www.city.ebina.kanagawa.jp/guide/kurashi/yasei/1003409.html"
"86562","https://www.city.matsudo.chiba.jp/jigyosya/nougyou/houjinhojo.html","https://www.city.matsudo.chiba.jp/jigyosya/nougyou/houjinhojo.html"
"86563","https://www.city.matsudo.chiba.jp/jigyosya/nougyou/noukanominasamahe.html","https://www.city.matsudo.chiba.jp/jigyosya/nougyou/noukanominasamahe.html"
"86567","https://www.city.matsudo.chiba.jp/jigyosya/syoukougyou/nigiwai.html","https://www.city.matsudo.chiba.jp/jigyosya/syoukougyou/nigiwai.html"
"86573","https://www.city.hagi.lg.jp/soshiki/49/h31121.html","https://www.city.hagi.lg.jp/soshiki/49/h31121.html"
"86581","https://hanshinport.co.jp/wp/wp-content/uploads/%E3%80%90Press%E3%80%91Hanshinport%EF%BC%88Kobe-port%EF%BC%89%E3%80%8CCONPAS%E3%80%8Dintroduction-promotion_ver3.pdf","https://hanshinport.co.jp/ | https://hanshinport.co.jp/wp/wp-content/uploads/%E3%80%90Press%E3%80%91Hanshinport%EF%BC%88Kobe-port%EF%BC%89%E3%80%8CCONPAS%E3%80%8Dintroduction-promotion_ver3.pdf"
"86582","https://www.vill.minamiaso.lg.jp/kiji0032041/index.html","https://www.vill.minamiaso.lg.jp/kiji0032041/index.html"
"86579","https://www.city.matsudo.chiba.jp/jigyosya/syoukougyou/syotenkai-hojyo/01-01.html","https://www.city.matsudo.chiba.jp/jigyosya/syoukougyou/syotenkai-hojyo/01-01.html"
"86589","https://www.city.hagi.lg.jp/soshiki/49/h30142.html","https://www.city.hagi.lg.jp/soshiki/49/h30142.html"
"86593","https://www.town.mashiki.lg.jp/kiji0032349/index.html","https://www.town.mashiki.lg.jp/kiji0032349/index.html"
"86596","https://www.town.mashiki.lg.jp/kiji003701/index.html","https://www.town.mashiki.lg.jp/kiji003701/index.html"
"86600","https://www.town.mashiki.lg.jp/kiji003184/index.html","https://www.town.mashiki.lg.jp/kiji003184/index.html"
"86597","https://www.city.maibara.lg.jp/material/files/group/2/zigyouyouti.pdf","https://www.city.maibara.lg.jp/soshiki/seisaku/sesakuka/21280.html | https://www.city.maibara.lg.jp/material/files/group/2/zigyouyouti.pdf"
"86603","https://www.town.kosa.lg.jp/q/aview/101/11481.html","https://www.town.kosa.lg.jp/q/aview/101/11481.html"
