policy_id,primary_url,all_urls
"97319","https://www.koyokankyo.shigotozaidan.or.jp/jigyo/telework/workation/boshu/workation-kinmu.html","https://www.koyokankyo.shigotozaidan.or.jp/jigyo/telework/workation/boshu/workation-kinmu.html"
"97322","https://www.city.tokyo-nakano.lg.jp/jigyosha/sangyoshinko/josei/syotengaigairotoutouhenosien.html","https://www.city.tokyo-nakano.lg.jp/jigyosha/sangyoshinko/josei/syotengaigairotoutouhenosien.html"
"97325","https://www.koyokankyo.shigotozaidan.or.jp/jigyo/telework/tele-teichakukyoka/boshu/tele-teichakukyoka.html","https://www.koyokankyo.shigotozaidan.or.jp/jigyo/telework/tele-teichakukyoka/boshu/tele-teichakukyoka.html"
"97331","https://www.city.matsuyama.ehime.jp/shisei/keikaku/toshikoso/keniki-koryukatsudo.html","https://www.city.matsuyama.ehime.jp/shisei/keikaku/toshikoso/keniki-koryukatsudo.html"
"97345","https://www.tokyo-co2down.jp/wp-content/uploads/2025/06/r7_charging_mansion_leaflet_250627-2.pdf","https://www.tokyo-co2down.jp/subsidy/all-evcharge#002 | https://www.tokyo-co2down.jp/subsidy/res-evcharge | https://www.tokyo-co2down.jp/wp-content/uploads/2025/06/r7_charging_mansion_leaflet_250627-2.pdf"
"97337","https://www.pref.oita.jp/soshiki/13900/seikatsueieseieigyo-hojokin.html","https://www.pref.oita.jp/soshiki/13900/seikatsueieseieigyo-hojokin.html"
"97349","https://www.tokyo-co2down.jp/subsidy/all-evcharge#006","https://www.tokyo-co2down.jp/subsidy/all-evcharge#006 | https://www.tokyo-co2down.jp/subsidy/mansion-pv | https://www.tokyo-co2down.jp/subsidy/biz-evcharge | https://www.tokyo-co2down.jp/subsidy/res-evcharge"
"97361","https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/shien_boshu/Shoko_danseiikukyu.html","https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/shien_boshu/Shoko_danseiikukyu.html"
"97350","https://www.city.yonezawa.yamagata.jp/soshiki/2/1007/5/2/9544.html","https://www.city.yonezawa.yamagata.jp/soshiki/2/1007/5/2/9544.html | https://www.city.yonezawa.yamagata.jp/cgi-bin/inquiry.php/7?page_no=9544"
"97363","https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/shien_boshu/kaigo-tanjikan-shien.html","https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/shien_boshu/kaigo-tanjikan-shien.html"
"97375","https://www.pref.tochigi.lg.jp/g01/shokuiku/documents/20250523094906.pdf","https://www.pref.tochigi.lg.jp/g01/shokuiku/250515noufukujas.html | https://www.pref.tochigi.lg.jp/g01/shokuiku/documents/20250523094906.pdf"
"97374","https://www.pref.iwate.jp/kurashikankyou/gx/ontai/1067115.html","https://www.pref.iwate.jp/kurashikankyou/gx/ontai/1067115.html"
