policy_id,primary_url,all_urls
"85488","https://www.city.iida.lg.jp/soshiki/171/kikennboku.html","https://www.city.iida.lg.jp/soshiki/171/kikennboku.html"
"85489","https://www.city.iida.lg.jp/soshiki/46/hojokin.html","https://www.city.iida.lg.jp/soshiki/46/hojokin.html"
"85498","https://www.city.suwa.lg.jp/soshiki/11/66863.html","https://www.city.suwa.lg.jp/soshiki/11/66863.html"
"85499","https://www.city.suwa.lg.jp/uploaded/attachment/38310.pdf","https://www.city.suwa.lg.jp/soshiki/10/38469.html | https://www.city.suwa.lg.jp/uploaded/attachment/38310.pdf"
"85500","https://www.city.suwa.lg.jp/uploaded/attachment/33086.pdf","https://www.city.suwa.lg.jp/soshiki/10/2108.html | https://www.city.suwa.lg.jp/uploaded/attachment/33086.pdf"
"85502","https://www.city.suwa.lg.jp/soshiki/10/2093.html","https://www.city.suwa.lg.jp/soshiki/10/2093.html"
"85503","https://www.pref.nagano.lg.jp/iryo/kenko/iryo/shisaku/sogokakuhokikin/byoshosaihen.html","https://www.pref.nagano.lg.jp/iryo/kenko/iryo/shisaku/sogokakuhokikin/byoshosaihen.html | https://www.pref.nagano.lg.jp/cgi-bin/simple_faq/form.cgi"
"85505","https://www.city.suwa.lg.jp/soshiki/21/1255.html","https://www.city.suwa.lg.jp/soshiki/21/1255.html"
"85509","https://www.iwami.gr.jp/secure/13480/%E5%A4%96%E5%9B%BD%E4%BA%BA%E8%A6%B3%E5%85%89%E5%AE%A2%E5%8F%97%E5%85%A5%E7%92%B0%E5%A2%83%E6%95%B4%E5%82%99%E8%B2%BB%E8%A3%9C%E5%8A%A9%E9%87%91%E3%81%AE%E3%81%94%E6%A1%88%E5%86%85.pdf","https://www.iwami.gr.jp/item/13480.htm#ContentPane | https://www.iwami.gr.jp/secure/13480/%E5%A4%96%E5%9B%BD%E4%BA%BA%E8%A6%B3%E5%85%89%E5%AE%A2%E5%8F%97%E5%85%A5%E7%92%B0%E5%A2%83%E6%95%B4%E5%82%99%E8%B2%BB%E8%A3%9C%E5%8A%A9%E9%87%91%E3%81%AE%E3%81%94%E6%A1%88%E5%86%85.pdf"
"85511","https://www.city.susaki.lg.jp/life/detail.php?hdnKey=4725","https://www.city.susaki.lg.jp/life/detail.php?hdnKey=4725"
"85513","https://www.city.susaki.lg.jp/life/detail.php?hdnKey=4558","https://www.city.susaki.lg.jp/life/detail.php?hdnKey=4558"
