policy_id,primary_url,all_urls
"73496","https://www.city.hachimantai.lg.jp/soshiki/shokanka/22571.html","https://www.city.hachimantai.lg.jp/soshiki/shokanka/22571.html"
"73498","https://www.town.tokushima-mugi.lg.jp/docs/2024031300012/","https://www.town.tokushima-mugi.lg.jp/docs/2024031300012/"
"73501","https://kanazawa-hataraku.jp/employer/kinkyukoyo/notohanntou/?ref=employer","https://kanazawa-hataraku.jp/employer/kinkyukoyo/notohanntou/?ref=employer"
"73526","https://www.city.aisai.lg.jp/contents_detail.php?co=cat&frmId=16237&frmCd=3-23-0-0-0","https://www.city.aisai.lg.jp/contents_detail.php?co=cat&frmId=16237&frmCd=3-23-0-0-0"
"73528","https://www.city.kasugai.lg.jp/kurashi/1033189/chonaikai/1029693/1029777/1003693.html","https://www.city.kasugai.lg.jp/kurashi/1033189/chonaikai/1029693/1029777/1003693.html"
"73541","https://www.pref.gunma.jp/uploaded/life/641017_661462_misc.pdf","https://www.pref.gunma.jp/site/hojokin/638775.html | https://www.pref.gunma.jp/uploaded/life/641017_661462_misc.pdf"
"73560","https://www.town.kota.lg.jp/soshiki/13/20617.html","https://www.town.kota.lg.jp/soshiki/13/20617.html"
"73577","https://www.pref.saitama.lg.jp/documents/249240/01shine_jissiyouryou.pdf","https://www.pref.saitama.lg.jp/a0904/kajujigyou.html | https://www.pref.saitama.lg.jp/documents/249240/01shine_jissiyouryou.pdf"
"73572","https://www.town.nankan.lg.jp/sangyo/chiikishinko/3135.html","https://www.town.nankan.lg.jp/sangyo/chiikishinko/3135.html"
"73578","https://www.town.kihoku.ehime.jp/soshiki/kikaku/26840.html","https://www.town.kihoku.ehime.jp/soshiki/kikaku/26840.html"
"73585","https://www.city.yamaguchi.lg.jp/uploaded/attachment/94555.pdf","https://www.city.yamaguchi.lg.jp/soshiki/63/146844.html | https://www.city.yamaguchi.lg.jp/uploaded/attachment/94555.pdf"
"73583","https://www.vill.samegawa.fukushima.jp/page/page002772.html","https://www.vill.samegawa.fukushima.jp/page/page002772.html"
"73600","https://www.city.saga.lg.jp/main/97780.html","https://www.city.saga.lg.jp/main/97780.html"
"73613","https://www.odaitown.jp/sangyo_machizukuri/sangyoshinko/3/2447.html","https://www.odaitown.jp/sangyo_machizukuri/sangyoshinko/3/2447.html"
"73612","https://www.city.numata.gunma.jp/jigyosha/nourin/nougyou/1014146.html","https://www.city.numata.gunma.jp/jigyosha/nourin/nougyou/1014146.html"
"73634","https://www.city.makurazaki.lg.jp/soshiki/shimin/19751.html","https://www.city.makurazaki.lg.jp/soshiki/shimin/19751.html"
"73633","https://www.city.niimi.okayama.jp/business/business_detail/index/5941.html","https://www.city.niimi.okayama.jp/business/business_detail/index/5941.html"
"73639","https://www.city.inzai.lg.jp/0000009102.html","https://www.city.inzai.lg.jp/0000009102.html"
"73642","https://www.city.numata.gunma.jp/jigyosha/chusho/yushi/1014036.html","https://www.city.numata.gunma.jp/jigyosha/chusho/yushi/1014036.html"
"73644","https://www.city.sado.niigata.jp/soshiki/2019/59018.html","https://www.city.sado.niigata.jp/soshiki/2019/59018.html"
