policy_id,primary_url,all_urls
"56195","https://www.pref.toyama.jp/documents/33159/01_g_yoko.pdf","https://www.pref.toyama.jp/1200/kurashi/kenkou/fukushi/kj00016318/kj00016318-007.html | https://www.pref.toyama.jp/documents/33159/01_g_yoko.pdf"
"56208","https://www.city.sennan.lg.jp/kanko/sports/6842.html","https://www.city.sennan.lg.jp/kanko/sports/6842.html"
"56222","https://www.city.niigata.lg.jp/business/kigyo/kigyo_annai/supporttop/kigyo.html","https://www.city.niigata.lg.jp/business/kigyo/kigyo_annai/supporttop/kigyo.html"
"56218","https://web.pref.hyogo.lg.jp/nk14/documents/00youryo.pdf","https://web.pref.hyogo.lg.jp/nk14/kinomachi.html | https://web.pref.hyogo.lg.jp/nk14/documents/00youryo.pdf | https://web.pref.hyogo.lg.jp/nk14/documents/tirashi.pdf"
"56224","https://www.city.matsumoto.nagano.jp/soshiki/72/3117.html","https://www.city.matsumoto.nagano.jp/soshiki/72/3117.html"
"56225","https://www.city.niigata.lg.jp/business/kigyo/kigyo_annai/supporttop/2022officebiru.files/R4officepanfu.pdf","https://www.city.niigata.lg.jp/business/kigyo/kigyo_annai/supporttop/2022officebiru.html | https://www.city.niigata.lg.jp/business/kigyo/kigyo_annai/supporttop/2022officebiru.files/R4officepanfu.pdf"
"56246","https://www.town.hirono.fukushima.jp/business/nourinsuisan/1001688/index.html","https://www.town.hirono.fukushima.jp/business/nourinsuisan/1001688/index.html"
"56292","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/11892.html","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/11892.html"
"56279","https://www.city.gero.lg.jp/uploaded/attachment/5603.pdf","https://www.city.gero.lg.jp/soshiki/17/1582.html | https://www.city.gero.lg.jp/uploaded/attachment/5603.pdf"
"56293","https://www.pref.niigata.lg.jp/uploaded/life/587396_1655948_misc.pdf","https://www.pref.niigata.lg.jp/sec/rinsei/promo.html | https://www.pref.niigata.lg.jp/uploaded/life/587396_1655948_misc.pdf"
"56295","https://www.city.tsubame.niigata.jp/material/files/group/15/zizokukakeikakutirashi.pdf","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/11908.html | https://www.city.tsubame.niigata.jp/material/files/group/15/zizokukakeikakutirashi.pdf"
"56296","https://www.town.onjuku.chiba.jp/sub6/2/2.html","https://www.town.onjuku.chiba.jp/sub6/2/2.html"
"56302","https://www.town.onjuku.chiba.jp/sub2/6/9.html","https://www.town.onjuku.chiba.jp/sub2/6/9.html"
"56319","https://www.town.shibayama.lg.jp/0000005151.html","https://www.town.shibayama.lg.jp/0000005151.html"
"56324","https://www.city.narita.chiba.jp/content/000151451.pdf","https://www.city.narita.chiba.jp/anshin/page0138_00063.html | https://www.city.narita.chiba.jp/content/000151451.pdf | https://www.city.narita.chiba.jp/content/000151452.pdf"
"56314","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/11879.html","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/11879.html"
"56336","https://www.town.shibayama.lg.jp/0000004324.html","https://www.town.shibayama.lg.jp/0000004324.html"
"56330","https://www.vill.sekikawa.niigata.jp/life/1866/3501/2291/index.html","https://www.vill.sekikawa.niigata.jp/life/1866/3501/2291/index.html"
"56339","https://www.town.shibayama.lg.jp/cmsfiles/contents/0000002/2015/ryudokakijun.pdf","https://www.town.shibayama.lg.jp/0000002015.html | https://www.town.shibayama.lg.jp/cmsfiles/contents/0000002/2015/ryudokakijun.pdf"
"56347","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/11885.html","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/11885.html"
"56353","https://www.town.shibayama.lg.jp/cmsfiles/contents/0000000/512/sinseifuro.pdf","https://www.town.shibayama.lg.jp/0000000512.html | https://www.town.shibayama.lg.jp/cmsfiles/contents/0000000/512/sinseifuro.pdf"
"56341","https://www.town.shibayama.lg.jp/0000002012.html","https://www.town.shibayama.lg.jp/0000002012.html"
"56357","https://www.city.tsubame.niigata.jp/material/files/group/6/syoureikinchirashi.pdf","https://www.city.tsubame.niigata.jp/soshiki/kikaku_zaisei/2/26/8778.html | https://www.city.tsubame.niigata.jp/material/files/group/6/syoureikinchirashi.pdf"
"56358","https://www.city.fukushima.fukushima.jp/sangyou-seisaku/shigoto/sangyo/sangyoshinko/tokuteisyuusekisangyoujigyoukakudai.html","https://www.city.fukushima.fukushima.jp/sangyou-seisaku/shigoto/sangyo/sangyoshinko/tokuteisyuusekisangyoujigyoukakudai.html"
"56359","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/10032.html","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/shien/seido/shienseido/10032.html"
"56363","http://www.vill.sekikawa.niigata.jp/file/%E3%83%81%E3%83%A9%E3%82%B7%20%EF%BC%96%E6%AC%A1%E7%94%A3%E6%A5%AD%E5%8C%96%E3%83%81%E3%83%A3%E3%83%AC%E3%83%B3%E3%82%B8%E4%BA%8B%E6%A5%AD.pdf","http://www.vill.sekikawa.niigata.jp/life/3289/15/2220/index.html | http://www.vill.sekikawa.niigata.jp/file/%E3%83%81%E3%83%A9%E3%82%B7%20%EF%BC%96%E6%AC%A1%E7%94%A3%E6%A5%AD%E5%8C%96%E3%83%81%E3%83%A3%E3%83%AC%E3%83%B3%E3%82%B8%E4%BA%8B%E6%A5%AD.pdf"
"56366","https://www.city.kobe.lg.jp/documents/50873/riyoutebiki.pdf","https://www.city.kobe.lg.jp/a39067/kourei/daitaisyokuin.html | https://www.city.kobe.lg.jp/documents/50873/riyoutebiki.pdf"
"56367","https://www.city.iwaki.lg.jp/www/contents/1617069215117/index.html","https://www.city.iwaki.lg.jp/www/contents/1617069215117/index.html"
"56378","https://www.city.narita.chiba.jp/anshin/page0138_00068.html","https://www.city.narita.chiba.jp/anshin/page0138_00068.html"
"56376","https://www.city.chiba.jp/kodomomirai/yojikyoiku/shien/documents/zissiyoukou.pdf","https://www.city.chiba.jp/kodomomirai/yojikyoiku/shien/ikumen2.html | https://www.city.chiba.jp/kodomomirai/yojikyoiku/shien/documents/zissiyoukou.pdf | https://www.city.chiba.jp/kodomomirai/yojikyoiku/shien/documents/syoureikin2.pdf"
"56375","https://www.city.kisarazu.lg.jp/kurashi/gomi/josei/1001220.html","https://www.city.kisarazu.lg.jp/kurashi/gomi/josei/1001220.html"
"56381","https://www.vill.sekikawa.niigata.jp/life/3289/15/3943/index.html","https://www.vill.sekikawa.niigata.jp/life/3289/15/3943/index.html"
"56387","https://www.city.kisarazu.lg.jp/kurashi/sanka/jichikai/1002610.html","https://www.city.kisarazu.lg.jp/kurashi/sanka/jichikai/1002610.html"
"56388","https://www.city.hachimantai.lg.jp/soshiki/chifukuka/19012.html","https://www.city.hachimantai.lg.jp/soshiki/chifukuka/19012.html"
"56391","https://www.city.tomi.nagano.jp/category/joseijigyou/163244.html","https://www.city.tomi.nagano.jp/category/joseijigyou/163244.html"
"56396","https://www.city.hakusan.lg.jp/machi/douro/1007421.html","https://www.city.hakusan.lg.jp/machi/douro/1007421.html"
"56413","https://www.city.hakusan.lg.jp/machi/ringyosuisan/1003141.html","https://www.city.hakusan.lg.jp/machi/ringyosuisan/1003141.html"
"56414","https://www.city.kakegawa.shizuoka.jp/fs/4/3/6/6/9/7/_/________________________.pdf","https://www.city.kakegawa.shizuoka.jp/gyosei/docs/421264.html | https://www.city.kakegawa.shizuoka.jp/fs/4/3/6/6/9/7/_/________________________.pdf"
"56416","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/ritti/11/11983.html","https://www.city.tsubame.niigata.jp/soshiki/sangyo_shinko/2/ritti/11/11983.html"
"56415","https://www.pref.kumamoto.jp/uploaded/attachment/220358.pdf","https://www.pref.kumamoto.jp/soshiki/65/50885.html | https://www.pref.kumamoto.jp/uploaded/attachment/220358.pdf"
"56417","https://www.city.hakusan.lg.jp/machi/syougyoshinko/1003136.html","https://www.city.hakusan.lg.jp/machi/syougyoshinko/1003136.html"
