policy_id,primary_url,all_urls
"105853","https://www.shihoro.jp/work/detail.php?content=1121","https://www.shihoro.jp/work/detail.php?content=1121"
"105837","https://www.city.yamagata-yamagata.lg.jp/jigyosya/shogyo/1006753/1016727.html","https://www.city.yamagata-yamagata.lg.jp/jigyosya/shogyo/1006753/1016727.html"
"105857","https://www.city.tachikawa.lg.jp/sangyo/shokogyo/1003807/1003823.html","https://www.city.tachikawa.lg.jp/sangyo/shokogyo/1003807/1003823.html"
"105866","https://www.city.inzai.lg.jp/cmsfiles/contents/0000020/20350/leaflet.pdf","https://www.city.inzai.lg.jp/0000020350.html | https://www.city.inzai.lg.jp/cmsfiles/contents/0000020/20350/leaflet.pdf"
"105876","https://www.city.kagoshima.lg.jp/kankyo/kankyo/kanseisaku/documents/01_r7_tirashi.pdf","https://www.city.kagoshima.lg.jp/kankyo/kankyo/kanseisaku/syouene.html | https://www.city.kagoshima.lg.jp/kankyo/kankyo/kanseisaku/documents/01_r7_tirashi.pdf"
"105878","https://notorenpuku.jp/_wp/wp-content/uploads/2025/08/5e4484644e3f6d85fd48c54332ec15aa.pdf","https://notorenpuku.jp/report/675/ | https://notorenpuku.jp/_wp/wp-content/uploads/2025/08/5e4484644e3f6d85fd48c54332ec15aa.pdf"
"105895","https://www.city.toba.mie.jp/soshiki/kikikanri/gyomu/anzen_anshin/bohan/8375.html","https://www.city.toba.mie.jp/soshiki/kikikanri/gyomu/anzen_anshin/bohan/8375.html"
"105885","https://rtf.f-rei.go.jp/wp/wp-content/uploads/2025/07/01_%E7%A6%8F%E5%B3%B6%E7%9C%8C%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E9%96%A2%E9%80%A3%E6%8A%80%E8%A1%93%E5%AE%9F%E8%A8%BC%E7%AD%89%E6%94%AF%E6%8F%B4%E8%A3%9C%E5%8A%A9%E9%87%91%E3%80%80%E5%8B%9F%E9%9B%86%E6%A1%88%E5%86%85.pdf","https://rtf.f-rei.go.jp/news/user/post-16286 | https://rtf.f-rei.go.jp/wp/wp-content/uploads/2025/07/01_%E7%A6%8F%E5%B3%B6%E7%9C%8C%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E9%96%A2%E9%80%A3%E6%8A%80%E8%A1%93%E5%AE%9F%E8%A8%BC%E7%AD%89%E6%94%AF%E6%8F%B4%E8%A3%9C%E5%8A%A9%E9%87%91%E3%80%80%E5%8B%9F%E9%9B%86%E6%A1%88%E5%86%85.pdf"
"105905","https://www4.city.kanazawa.lg.jp/bunka_sports_kanko/bunka_geijutsu/17231.html","https://www4.city.kanazawa.lg.jp/bunka_sports_kanko/bunka_geijutsu/17231.html"
"105904","https://www.town.misaki.osaka.jp/soshiki/shiawase/kankyou/gomi/5380.html","https://www.town.misaki.osaka.jp/soshiki/shiawase/kankyou/gomi/5380.html"
"105908","https://www.town.hiji.lg.jp/shigoto_sangyo/shokogyo/hojokin_joseikin/3962.html","https://www.town.hiji.lg.jp/shigoto_sangyo/shokogyo/hojokin_joseikin/3962.html"
"105916","https://www.city.takamatsu.kagawa.jp/kurashi/kurashi/nenkin/kaigohoken/service_jigyosha/kaigo20.html","https://www.city.takamatsu.kagawa.jp/kurashi/kurashi/nenkin/kaigohoken/service_jigyosha/kaigo20.html"
"105912","http://www.town.saitama-miyoshi.lg.jp/kosodate/info/2025-0804-1348-23.html#:~:text=%E8%81%B7%E5%93%A1%E7%B5%A6%E4%B8%8E%E8%AA%BF%E6%95%B4%E4%BA%8B%E6%A5%AD","http://www.town.saitama-miyoshi.lg.jp/kosodate/info/2025-0804-1348-23.html#:~:text=%E8%81%B7%E5%93%A1%E7%B5%A6%E4%B8%8E%E8%AA%BF%E6%95%B4%E4%BA%8B%E6%A5%AD"
"105914","https://www.town.saitama-miyoshi.lg.jp/kosodate/info/2025-0804-1348-23.html","https://www.town.saitama-miyoshi.lg.jp/kosodate/info/2025-0804-1348-23.html"
"105920","https://www.awanavi.jp/archives/71545","https://www.awanavi.jp/archives/71545"
"105922","https://www.awanavi.jp/archives/71543","https://www.awanavi.jp/archives/71543"
"105928","https://okinawa-ric.jp/news/entry/post-249-1.html","https://okinawa-ric.jp/news/entry/post-249-1.html"
"105931","https://www.town.ichinohe.iwate.jp/soshikikarasagasu/norinka/nogyoshinkogakari/1_1/6439.html","https://www.town.ichinohe.iwate.jp/soshikikarasagasu/norinka/nogyoshinkogakari/1_1/6439.html"
"105929","https://www.city.nagato.yamaguchi.jp/site/chiikicommunity/62751.html","https://www.city.nagato.yamaguchi.jp/site/chiikicommunity/62751.html"
"105951","https://www.city.takamatsu.kagawa.jp/kurashi/kurashi/nenkin/kaigohoken/service_jigyosha/kaigo20250723155.html","https://www.city.takamatsu.kagawa.jp/kurashi/kurashi/nenkin/kaigohoken/service_jigyosha/kaigo20250723155.html"
"105964","https://www.ghibli-museum.jp/news/013976/","https://www.ghibli-museum.jp/news/013976/"
"105962","https://www.vill.yamae.lg.jp/kiji0031386/index.html","https://www.vill.yamae.lg.jp/kiji0031386/index.html"
"105968","https://www.pref.oita.jp/uploaded/life/2096238_2871441_misc.pdf","https://www.pref.oita.jp/soshiki/16060/shiitake-kyufukin.html | https://www.pref.oita.jp/uploaded/life/2096238_2871441_misc.pdf"
"105972","https://www.city.nagasaki.lg.jp/page/5025.html","https://www.city.nagasaki.lg.jp/page/5025.html"
"105985","https://www.town.ide.kyoto.jp/business_sangyo/sangyou/1468561135858.html","https://www.town.ide.kyoto.jp/business_sangyo/sangyou/1468561135858.html"
"105988","https://www.town.ide.kyoto.jp/business_sangyo/sangyou/1468557394678.html","https://www.town.ide.kyoto.jp/business_sangyo/sangyou/1468557394678.html"
"106009","https://www.town.karuizawa.lg.jp/page/1948.html","https://www.town.karuizawa.lg.jp/page/1948.html"
"106017","https://www.town.karuizawa.lg.jp/page/15101.html","https://www.town.karuizawa.lg.jp/page/15101.html"
"106022","https://www.town.oarai.lg.jp/wp/wp-content/uploads/2021/12/%E5%89%B5%E6%A5%AD%E6%94%AF%E6%8F%B4%E3%82%BB%E3%83%9F%E3%83%8A%E3%83%BC%E3%83%81%E3%83%A9%E3%82%B7%EF%BC%88%E4%B8%A1%E9%9D%A2%EF%BC%89.pdf","https://www.town.oarai.lg.jp/nougyousuisanngyoushoukougyou/shoukougyou/sougyoushien/11011/#sogyosien:~:text=%E3%81%8C%E3%81%82%E3%82%8A%E3%81%BE%E3%81%99%EF%BC%89%E3%80%82-,%E4%BB%A4%E5%92%8C7%E5%B9%B4%E5%BA%A6%E5%A4%A7%E6%B4%97,-%E7%94%BA%E5%89%B5%E6%A5%AD%E3%83%93 | https://www.town.oarai.lg.jp/wp/wp-content/uploads/2021/12/%E5%89%B5%E6%A5%AD%E6%94%AF%E6%8F%B4%E3%82%BB%E3%83%9F%E3%83%8A%E3%83%BC%E3%83%81%E3%83%A9%E3%82%B7%EF%BC%88%E4%B8%A1%E9%9D%A2%EF%BC%89.pdf"
"106028","https://www.city.nakatsugawa.lg.jp/life/life/4/8320.html","https://www.city.nakatsugawa.lg.jp/life/life/4/8320.html"
"106041","https://www.city.nagasaki.lg.jp/page/48496.html","https://www.city.nagasaki.lg.jp/page/48496.html"
"106036","https://www.city.nakatsugawa.lg.jp/material/files/group/10/tezyun.pdf","https://www.city.nakatsugawa.lg.jp/life/safety/5/6054.html | https://www.city.nakatsugawa.lg.jp/material/files/group/10/tezyun.pdf"
"106042","https://www.city.nisshin.lg.jp/department/toshisangyo/kanko/6/2/4/16864.html","https://www.city.nisshin.lg.jp/department/toshisangyo/kanko/6/2/4/16864.html"
"106043","https://www.city.hiratsuka.kanagawa.jp/sangyo/page-c_01110.html","https://www.city.hiratsuka.kanagawa.jp/sangyo/page-c_01110.html"
