policy_id,primary_url,all_urls
"53859","https://www.city.aichi-miyoshi.lg.jp/kurashi_tetsuzuki/hojyokinmatome/kojinigai/kigyou/9396.html","https://www.city.aichi-miyoshi.lg.jp/kurashi_tetsuzuki/hojyokinmatome/kojinigai/kigyou/9396.html"
"53865","https://www.town.tadaoka.osaka.jp/shigoto_sangyou/sangyou_shinkou/cyushou_shien/2559.html","https://www.town.tadaoka.osaka.jp/shigoto_sangyou/sangyou_shinkou/cyushou_shien/2559.html"
"53863","https://www.city.toyonaka.osaka.jp/machi/sangyoushinkou/kigyoricchi/sangyouriyou.files/sanngyouyuudoukuiki.pdf","https://www.city.toyonaka.osaka.jp/machi/sangyoushinkou/kigyoricchi/sangyouriyou.html | https://www.city.toyonaka.osaka.jp/machi/sangyoushinkou/kigyoricchi/sangyouriyou.files/sanngyouyuudoukuiki.pdf"
"53868","https://www.city.settsu.osaka.jp/bamen/teate/joseihojokin/shoukougyou/6172.html","https://www.city.settsu.osaka.jp/bamen/teate/joseihojokin/shoukougyou/6172.html"
"53870","https://www.city.settsu.osaka.jp/bamen/teate/joseihojokin/shoukougyou/6173.html","https://www.city.settsu.osaka.jp/bamen/teate/joseihojokin/shoukougyou/6173.html"
"53873","https://www.city.higashiosaka.lg.jp/cmsfiles/contents/0000002/2937/youkou_.pdf","https://www.city.higashiosaka.lg.jp/0000002937.html | https://www.city.higashiosaka.lg.jp/cmsfiles/contents/0000002/2937/youkou_.pdf"
"53876","https://www.pref.hokkaido.lg.jp/fs/8/4/6/4/2/1/9/_/%E5%8C%97%E6%B5%B7%E9%81%93%E5%AE%9F%E6%96%BD%E8%A6%81%E9%A0%98(%E6%9C%AC%E6%96%87).pdf","https://www.pref.hokkaido.lg.jp/ns/gjf/seinen/syuunou/kyuhukin.html | https://www.pref.hokkaido.lg.jp/fs/8/4/6/4/2/1/9/_/%E5%8C%97%E6%B5%B7%E9%81%93%E5%AE%9F%E6%96%BD%E8%A6%81%E9%A0%98(%E6%9C%AC%E6%96%87).pdf"
"53880","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53877","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53882","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53881","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53883","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53884","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53886","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53885","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53887","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53895","https://www.city.aichi-miyoshi.lg.jp/material/files/group/18/keieisoudanhozyokin.pdf","https://www.city.aichi-miyoshi.lg.jp/sangyo/kigyo/kari_kigyo_soudan.html | https://www.city.aichi-miyoshi.lg.jp/material/files/group/18/keieisoudanhozyokin.pdf"
"53888","https://www.town.kibichuo.lg.jp/soshiki/20/645.html","https://www.town.kibichuo.lg.jp/soshiki/20/645.html"
"53899","https://www.city.owariasahi.lg.jp/uploaded/attachment/13749.pdf","https://www.city.owariasahi.lg.jp/page/2309.html | https://www.city.owariasahi.lg.jp/uploaded/attachment/13749.pdf"
"53908","https://www.city.iwakura.aichi.jp/0000003679.html","https://www.city.iwakura.aichi.jp/0000003679.html"
"53903","https://www.town.oguchi.lg.jp/secure/14174/20230508qandaver02.pdf","https://www.town.oguchi.lg.jp/6729.htm | https://www.town.oguchi.lg.jp/secure/14174/20230508qandaver02.pdf"
"53910","https://www.city.aichi-miyoshi.lg.jp/kurashi_tetsuzuki/hojyokinmatome/kojinigai/kigyou/9397.html","https://www.city.aichi-miyoshi.lg.jp/kurashi_tetsuzuki/hojyokinmatome/kojinigai/kigyou/9397.html"
"53921","https://www.city.owariasahi.lg.jp/page/1495.html","https://www.city.owariasahi.lg.jp/page/1495.html"
"53922","https://www.city.sumida.lg.jp/kurashi/volunteer/rojyou_kinnen/settizyosei.html","https://www.city.sumida.lg.jp/kurashi/volunteer/rojyou_kinnen/settizyosei.html"
"53927","https://www.city.owariasahi.lg.jp/page/1493.html","https://www.city.owariasahi.lg.jp/page/1493.html"
"53924","https://www.city.owariasahi.lg.jp/uploaded/attachment/1035.pdf","https://www.city.owariasahi.lg.jp/page/1489.html | https://www.city.owariasahi.lg.jp/uploaded/attachment/1035.pdf | https://www.city.owariasahi.lg.jp/uploaded/attachment/1033.pdf | https://www.city.owariasahi.lg.jp/uploaded/attachment/1034.pdf"
"53925","https://www.city.owariasahi.lg.jp/page/16662.html","https://www.city.owariasahi.lg.jp/page/16662.html"
"53937","https://www.city.obu.aichi.jp/bunka/sports/sports_hojyo/1007147.html","https://www.city.obu.aichi.jp/bunka/sports/sports_hojyo/1007147.html"
"53928","https://www.city.owariasahi.lg.jp/uploaded/attachment/5414.pdf","https://www.city.owariasahi.lg.jp/page/2946.html | https://www.city.owariasahi.lg.jp/uploaded/attachment/5414.pdf"
"53938","https://www.city.funabashi.lg.jp/jigyou/shoukou/002/p043964_d/fil/youkou.pdf","https://www.city.funabashi.lg.jp/jigyou/shoukou/002/p043964.html | https://www.city.funabashi.lg.jp/jigyou/shoukou/002/p043964_d/fil/youkou.pdf | https://www.city.funabashi.lg.jp/jigyou/shoukou/002/p043964_d/fil/beppyousyuuseiban.pdf"
"53939","https://www.city.toyonaka.osaka.jp/machi/hojo_joseikin/bika_hojyo_jyosei/kyoteisien.html","https://www.city.toyonaka.osaka.jp/machi/hojo_joseikin/bika_hojyo_jyosei/kyoteisien.html"
"53946","https://www.city.funabashi.lg.jp/jigyou/shoukou/002/p048619.html","https://www.city.funabashi.lg.jp/jigyou/shoukou/002/p048619.html"
"53951","https://www.city.funabashi.lg.jp/jigyou/shoukou/004/p009802-2_d/fil/syoureikinntirashi-R5.pdf","https://www.city.funabashi.lg.jp/jigyou/shoukou/004/p009802-2.html | https://www.city.funabashi.lg.jp/jigyou/shoukou/004/p009802-2_d/fil/syoureikinntirashi-R5.pdf"
"53964","https://www.city.chofu.tokyo.jp/www/contents/1303890681718/files/youryou.pdf","https://www.city.chofu.tokyo.jp/www/contents/1303890681718/index.html | https://www.city.chofu.tokyo.jp/www/contents/1303890681718/files/youryou.pdf"
"53954","https://www.town.aizumisato.fukushima.jp/gyosei/shigoto_sangyo/2/1/2777.html","https://www.town.aizumisato.fukushima.jp/gyosei/shigoto_sangyo/2/1/2777.html"
"53952","https://www.city.higashiosaka.lg.jp/0000004324.html","https://www.city.higashiosaka.lg.jp/0000004324.html"
"53967","https://www.city.settsu.osaka.jp/bamen/teate/joseihojokin/machidukuri/5903.html","https://www.city.settsu.osaka.jp/bamen/teate/joseihojokin/machidukuri/5903.html"
"53968","https://www.city.funabashi.lg.jp/kenkou/kaigo/009/p021297_d/fil/chirashi.pdf","https://www.city.funabashi.lg.jp/kenkou/kaigo/009/p021297.html | https://www.city.funabashi.lg.jp/kenkou/kaigo/009/p021297_d/fil/chirashi.pdf"
"53973","https://www.city.funabashi.lg.jp/jigyou/fukushi_kosodate/002/06/p056823_d/fil/groupyoko.pdf","https://www.city.funabashi.lg.jp/jigyou/fukushi_kosodate/002/06/p056823_d/fil/groupyoko.pdf"
"53974","https://www.city.funabashi.lg.jp/kenkou/koureisha/004/p001750.html","https://www.city.funabashi.lg.jp/kenkou/koureisha/004/p001750.html"
"53990","https://www.city.suita.osaka.jp/sangyo/1018028/1018029/1018030/1011432.html","https://www.city.suita.osaka.jp/sangyo/1018028/1018029/1018030/1011432.html"
"53984","https://www.city.suita.osaka.jp/sangyo/1018028/1018029/1018030/1011571.html","https://www.city.suita.osaka.jp/sangyo/1018028/1018029/1018030/1011571.html"
"54003","https://www.city.adachi.tokyo.jp/documents/2784/jyutakukairyou1_1.pdf","https://www.city.adachi.tokyo.jp/k-bousai/juutakukairyou_tuikamenyu.html | https://www.city.adachi.tokyo.jp/documents/2784/jyutakukairyou1_1.pdf"
"53997","https://www.city.suita.osaka.jp/_res/projects/default_project/_page_/001/011/429/117125102943.pdf","https://www.city.suita.osaka.jp/sangyo/1018028/1018029/1018030/1011429.html | https://www.city.suita.osaka.jp/_res/projects/default_project/_page_/001/011/429/117125102943.pdf"
