policy_id,primary_url,all_urls
"87823","https://www.town.hasami.lg.jp/machi/kurashi/1_1/1/1/1167.html","https://www.town.hasami.lg.jp/machi/kurashi/1_1/1/1/1167.html"
"87825","https://www.city.himi.toyama.jp/gyosei/soshiki/norinchikusan/5/1805.html","https://www.city.himi.toyama.jp/gyosei/soshiki/norinchikusan/5/1805.html"
"87846","https://official.shinkamigoto.net/culturallandscapes.php?eid=00007&g=10&details=on","https://official.shinkamigoto.net/culturallandscapes.php?eid=00007&g=10&details=on"
"87835","https://www.vill.nishihara.kumamoto.jp/kiji0031551/index.html","https://www.vill.nishihara.kumamoto.jp/kiji0031551/index.html"
"87850","https://www.city.yokkaichi.lg.jp/www/contents/1712899438899/index.html","https://www.city.yokkaichi.lg.jp/www/contents/1712899438899/index.html"
"87854","https://www.city.yokkaichi.lg.jp/www/contents/1001000001359/index.html","https://www.city.yokkaichi.lg.jp/www/contents/1001000001359/index.html"
"87852","https://www.city.yokkaichi.lg.jp/www/contents/1588671535776/simple/omotenashi.pdf","https://www.city.yokkaichi.lg.jp/www/contents/1588671535776/index.html | https://www.city.yokkaichi.lg.jp/www/contents/1588671535776/simple/omotenashi.pdf"
"87856","https://www.city.himi.toyama.jp/gyosei/soshiki/norinchikusan/5/5737.html","https://www.city.himi.toyama.jp/gyosei/soshiki/norinchikusan/5/5737.html"
"87859","https://www.city.yokkaichi.lg.jp/www/contents/1001000001814/index.html","https://www.city.yokkaichi.lg.jp/www/contents/1001000001814/index.html"
"87857","https://www.city.yokkaichi.lg.jp/www/contents/1685491806115/index.html","https://www.city.yokkaichi.lg.jp/www/contents/1685491806115/index.html"
"87860","https://www.city.yokkaichi.lg.jp/www/contents/1538476680641/index.html","https://www.city.yokkaichi.lg.jp/www/contents/1538476680641/index.html"
"87861","https://www.city.yokkaichi.lg.jp/www/contents/1001000001544/index.html","https://www.city.yokkaichi.lg.jp/www/contents/1001000001544/index.html"
"87867","https://www.city.himi.toyama.jp/gyosei/soshiki/shinko/5/1/1615.html","https://www.city.himi.toyama.jp/gyosei/soshiki/shinko/5/1/1615.html"
"87878","https://www.town.samukawa.kanagawa.jp/soshiki/manabi/kosodatesienka/kodomokatei/info/teate_josei/18334.html","https://www.town.samukawa.kanagawa.jp/soshiki/manabi/kosodatesienka/kodomokatei/info/teate_josei/18334.html"
"87870","https://www.city.himi.toyama.jp/gyosei/soshiki/shinko/5/1/1637.html","https://www.city.himi.toyama.jp/gyosei/soshiki/shinko/5/1/1637.html"
"87882","https://www.city.ise.mie.jp/machi/keikan/1005049.html","https://www.city.ise.mie.jp/machi/keikan/1005049.html"
"87884","https://www.town.oiso.kanagawa.jp/soshiki/kyoiku/shogaigakushu/tanto/kodomokai/20814.html","https://www.town.oiso.kanagawa.jp/soshiki/kyoiku/shogaigakushu/tanto/kodomokai/20814.html"
"87885","https://www.city.ise.mie.jp/sangyo/nourin/nougyouhojo/1013782.html","https://www.city.ise.mie.jp/sangyo/nourin/nougyouhojo/1013782.html"
"87883","https://www.town.oiso.kanagawa.jp/soshiki/sangyokankoubu/sangyo/tanto/chushokigyo/1358491321702.html","https://www.town.oiso.kanagawa.jp/soshiki/sangyokankoubu/sangyo/tanto/chushokigyo/1358491321702.html"
"87887","https://www.city.ise.mie.jp/sangyo/syoukou/sangyoshien/1009569/1009573.html","https://www.city.ise.mie.jp/sangyo/syoukou/sangyoshien/1009569/1009573.html"
"87889","https://www.city.fukagawa.lg.jp/cms/section/kourei/ftsk200000000j21.html","https://www.city.fukagawa.lg.jp/cms/section/kourei/ftsk200000000j21.html"
"87891","https://www.city.fukagawa.lg.jp/cms/section/gakuspo/gm9h2g000000qmnw-att/gm9h2g000000r4c9.pdf","https://www.city.fukagawa.lg.jp/cms/section/gakuspo/gm9h2g000000qmnw.html | https://www.city.fukagawa.lg.jp/cms/section/gakuspo/gm9h2g000000qmnw-att/gm9h2g000000r4c9.pdf"
"87893","https://www.city.matsusaka.mie.jp/site/gomi-recycle/hojokin.html","https://www.city.matsusaka.mie.jp/site/gomi-recycle/hojokin.html"
