policy_id,primary_url,all_urls
"36402","https://www.city.hamada.shimane.jp/www/contents/1657694703086/simple/pdf-chirashi.pdf","https://www.city.hamada.shimane.jp/www/contents/1657694703086/index.html | https://www.city.hamada.shimane.jp/www/contents/1657694703086/simple/pdf-chirashi.pdf"
"36473","https://www.city.toyota.aichi.jp/_res/projects/default_project/_page_/001/002/726/r0301/05.pdf","https://www.city.toyota.aichi.jp/_res/projects/default_project/_page_/001/002/726/r0301/05.pdf | https://www.city.toyota.aichi.jp/cgi-bin/contacts/kc03"
"36488","http://www.city.tendo.yamagata.jp/busiindust/nourin/syuunyuuhokenn_hojokin.html","http://www.city.tendo.yamagata.jp/busiindust/nourin/syuunyuuhokenn_hojokin.html"
"36501","https://www.city.asahikawa.hokkaido.jp/kurashi/329/338/342/d075040_d/fil/uneihi.pdf","https://www.city.asahikawa.hokkaido.jp/kurashi/329/338/342/d075040.html | https://www.city.asahikawa.hokkaido.jp/kurashi/329/338/342/d075040_d/fil/uneihi.pdf"
"36494","https://www.city.asahikawa.hokkaido.jp/kurashi/329/338/342/d053646_d/fil/hakenhi_yoko.pdf","https://www.city.asahikawa.hokkaido.jp/kurashi/329/338/342/d053646.html | https://www.city.asahikawa.hokkaido.jp/kurashi/329/338/342/d053646_d/fil/hakenhi_yoko.pdf"
"36556","https://www.city.futtsu.lg.jp/0000007115.html","https://www.city.futtsu.lg.jp/0000007115.html"
"36572","https://www.city.adachi.tokyo.jp/s-shinko/shigoto/shogyo/shogyo-hojojigyo.html","https://www.city.adachi.tokyo.jp/s-shinko/shigoto/shogyo/shogyo-hojojigyo.html"
"36641","https://www.maff.go.jp/j/seisan/suisin/tuyoi_nougyou/","https://www.maff.go.jp/j/seisan/suisin/tuyoi_nougyou/"
"36648","https://www.town.susami.lg.jp/docs/2018042400014/","https://www.town.susami.lg.jp/docs/2018042400014/"
"36671","https://www.city.urayasu.lg.jp/events/kodomo/kenko/1037488.html","https://www.city.urayasu.lg.jp/events/kodomo/kenko/1037488.html | https://www.cda.or.jp/recovery"
"36685","https://www.pref.toyama.jp/140111/hojokin/haioku.html","https://www.pref.toyama.jp/140111/hojokin/haioku.html"
"36717","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html"
"36720","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html#:~:text=%E8%A1%97%E8%B7%AF%E7%81%AFLED%E3%83%A9%E3%83%B3%E3%83%97%E4%BA%A4%E6%8F%9B%E8%B2%BB%E7%94%A8%E8%A3%9C%E5%8A%A9","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html#:~:text=%E8%A1%97%E8%B7%AF%E7%81%AFLED%E3%83%A9%E3%83%B3%E3%83%97%E4%BA%A4%E6%8F%9B%E8%B2%BB%E7%94%A8%E8%A3%9C%E5%8A%A9"
"36718","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html"
"36725","https://www.city.uda.nara.jp/s-seisaku/shienmenu/documents/104syuukaisyotou.pdf","https://www.city.uda.nara.jp/s-seisaku/shienmenu/documents/104syuukaisyotou.pdf"
"36726","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html"
"36727","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html","https://www.city.meguro.tokyo.jp/kurashi/shigoto/enjo/kasseikashien.html"
"36755","https://www.nishimeya.jp/shigoto/nougyou/post-38.html","https://www.nishimeya.jp/shigoto/nougyou/post-38.html"
"36889","https://www.town.okoppe.lg.jp/cms/section/kikaku/opbvt10000005t6c-att/opbvt10000005teh.pdf","https://www.town.okoppe.lg.jp/cms/section/kikaku/hanrokaitaku.html | https://www.town.okoppe.lg.jp/cms/section/kikaku/opbvt10000005t6c-att/opbvt10000005teh.pdf"
"36787","https://www.pref.ehime.jp/h20300/ikusei/hoiku/hoikushisyutokuhojo.html","https://www.pref.ehime.jp/h20300/ikusei/hoiku/hoikushisyutokuhojo.html"
"36903","https://www.city.kariya.lg.jp/kurashi/suido/info_suido/1010654.html","https://www.city.kariya.lg.jp/kurashi/suido/info_suido/1010654.html"
"36913","https://www.city.anan.tokushima.jp/docs/2022092000025/","https://www.city.anan.tokushima.jp/docs/2022092000025/"
"36895","https://mombetsu.jp/news/detail.html?content=370","https://mombetsu.jp/news/detail.html?content=370"
"36951","https://www.city.kameyama.mie.jp/docs/2022061000087/file_contents/densakuhojo.pdf","https://www.city.kameyama.mie.jp/docs/2022061000087/possible.html | https://www.city.kameyama.mie.jp/docs/2022061000087/file_contents/densakuhojo.pdf"
"36963","https://www.city.kameyama.mie.jp/docs/2014112304978/shuusekishohojokin.html","https://www.city.kameyama.mie.jp/docs/2014112304978/shuusekishohojokin.html"
