policy_id,primary_url,all_urls
"69339","https://www.city.kanonji.kagawa.jp/soshiki/22/981.html","https://www.city.kanonji.kagawa.jp/soshiki/22/981.html"
"69341","https://www.city.kanonji.kagawa.jp/site/kigyo/23659.html","https://www.city.kanonji.kagawa.jp/site/kigyo/23659.html"
"69344","https://www.city.kanonji.kagawa.jp/site/kigyo/13478.html","https://www.city.kanonji.kagawa.jp/site/kigyo/13478.html"
"69346","https://www.city.kanonji.kagawa.jp/soshiki/19/10132.html","https://www.city.kanonji.kagawa.jp/soshiki/19/10132.html"
"69347","https://www.city.kanonji.kagawa.jp/soshiki/18/10632.html","https://www.city.kanonji.kagawa.jp/soshiki/18/10632.html"
"69363","https://www.city.miyazaki.miyazaki.jp/health/disabilities_welfare/job/372.html","https://www.city.miyazaki.miyazaki.jp/health/disabilities_welfare/job/372.html"
"69425","https://www.town.ugo.lg.jp/life/detail.html?id=3038","https://www.town.ugo.lg.jp/life/detail.html?id=3038"
"69368","https://www.city.nagareyama.chiba.jp/life/1000974/1044641.html","https://www.city.nagareyama.chiba.jp/life/1000974/1044641.html"
"69533","https://www.pref.nagano.lg.jp/kansensho-taisaku/hojyokin.html","https://www.pref.nagano.lg.jp/kansensho-taisaku/hojyokin.html"
"69573","https://www.city.tamana.lg.jp/q/aview/113/6847.html","https://www.city.tamana.lg.jp/q/aview/113/6847.html"
"69559","https://www.city.beppu.oita.jp/sangyou/sangyousinkou/syoutengai/hojyokin1.html","https://www.city.beppu.oita.jp/sangyou/sangyousinkou/syoutengai/hojyokin1.html"
"69574","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=3071&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=3071&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2"
"69576","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=2861&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=2861&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2"
"69577","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=801&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=801&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2"
"69596","https://www.urahoro.jp/education/?content=566","https://www.urahoro.jp/education/?content=566"
"69580","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=98&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2","https://town.kotake.lg.jp/hpkiji/pub/detail.aspx?c_id=3&id=98&type=search&q=%e8%a3%9c%e5%8a%a9%e9%87%91&radiobutton=4&now_P=1&show_num=20&sc_id=2"
"69586","https://www.city.nagano.nagano.jp/documents/15498/unsou.pdf","https://www.city.nagano.nagano.jp/n140300/contents/p006066.html | https://www.city.nagano.nagano.jp/documents/15498/unsou.pdf"
"69613","https://www.maff.go.jp/j/keiei/sien/R6_nouchiriyou/attach/pdf/hisai_shien-2.pdf","https://www.maff.go.jp/j/keiei/sien/R6_nouchiriyou/hisai_shien.html | https://www.maff.go.jp/j/keiei/sien/R6_nouchiriyou/attach/pdf/hisai_shien-2.pdf"
"69637","https://www.town.ichikai.tochigi.jp/Info/1440","https://www.town.ichikai.tochigi.jp/Info/1440"
"69619","https://www.city.fukuroi.shizuoka.jp/soshiki/12/1/osirase/12068.html","https://www.city.fukuroi.shizuoka.jp/soshiki/12/1/osirase/12068.html"
"69643","https://www.town.tomika.gifu.jp/fs/2/1/2/9/9/5/_/_HP_____________2___3___4___5____.pdf","https://www.town.tomika.gifu.jp/docs/10086.html | https://www.town.tomika.gifu.jp/fs/2/1/2/9/9/5/_/_HP_____________2___3___4___5____.pdf"
"69640","https://www.town.tomika.gifu.jp/docs/343.html","https://www.town.tomika.gifu.jp/docs/343.html"
"69653","https://www.city.toyota.aichi.jp/kurashi/nougyou/1009277/1036408.html","https://www.city.toyota.aichi.jp/kurashi/nougyou/1009277/1036408.html"
"69654","https://www.city.toyota.aichi.jp/kurashi/nougyou/1009277/1036408.html","https://www.city.toyota.aichi.jp/kurashi/nougyou/1009277/1036408.html"
"69674","https://www.town.tomamae.lg.jp/section/norinsuisan/t55cub00000003z4.html","https://www.town.tomamae.lg.jp/section/norinsuisan/t55cub00000003z4.html"
"69666","https://www.city.beppu.oita.jp/sangyou/sangyousinkou/sougyou/sokusin.html","https://www.city.beppu.oita.jp/sangyou/sangyousinkou/sougyou/sokusin.html"
"69675","https://www.town.tomamae.lg.jp/section/shokouroudou/oa5p850000001a6v.html","https://www.town.tomamae.lg.jp/section/shokouroudou/oa5p850000001a6v.html"
"69679","https://www.city.matsusaka.mie.jp/site/gomi-recycle/syuudann.html","https://www.city.matsusaka.mie.jp/site/gomi-recycle/syuudann.html"
"69682","https://www.city.makinohara.shizuoka.jp/soshiki/23/1657.html","https://www.city.makinohara.shizuoka.jp/soshiki/23/1657.html"
"69690","https://www.city.honjo.lg.jp/soshiki/keizaikankyo/shoukoukankou/tantoujouhou/1582769004878.html","https://www.city.honjo.lg.jp/soshiki/keizaikankyo/shoukoukankou/tantoujouhou/1582769004878.html"
"69692","https://www.city.honjo.lg.jp/soshiki/toshiseibi/sigaiti/tantoujouhou/1527832770142.html","https://www.city.honjo.lg.jp/soshiki/toshiseibi/sigaiti/tantoujouhou/1527832770142.html"
"69694","https://www.city.honjo.lg.jp/soshiki/hoken/kenko/oshirase/kotuzui.html","https://www.city.honjo.lg.jp/soshiki/hoken/kenko/oshirase/kotuzui.html"
"69702","https://www.city.ibaraki.osaka.jp/kikou/sangyo/noutomidori/menu/nougyounikansurukoto/nougyousha/nougyoushiennotamenohojyokinnitsuite/46827.html","https://www.city.ibaraki.osaka.jp/kikou/sangyo/noutomidori/menu/nougyounikansurukoto/nougyousha/nougyoushiennotamenohojyokinnitsuite/46827.html"
"69716","https://www.city.kanzaki.saga.jp/site_files/file/2020/202004/p1e5glrv5k1ovc16ii1o3j1isuqoi4.pdf","https://www.city.kanzaki.saga.jp/main/11194.html | https://www.city.kanzaki.saga.jp/site_files/file/2020/202004/p1e5glrv5k1ovc16ii1o3j1isuqoi4.pdf"
"69757","https://www.city.beppu.oita.jp/seikatu/kankyou_gomi/petto_doubutu/cat_kyosei.html","https://www.city.beppu.oita.jp/seikatu/kankyou_gomi/petto_doubutu/cat_kyosei.html"
"69759","https://www.city.sakaide.lg.jp/uploaded/attachment/34621.pdf","https://www.city.sakaide.lg.jp/soshiki/sangyoukankou/setumeikai.html | https://www.city.sakaide.lg.jp/uploaded/attachment/34621.pdf"
"69762","https://www.city.hida.gifu.jp/soshiki/20/52441.html","https://www.city.hida.gifu.jp/soshiki/20/52441.html"
