policy_id,detail_url,title,issuer,area,publish_date,period,max_amount,difficulty,start_fee,success_fee,support_url,support_urls_all,error
"74093","https://j-izumi.com/policy/74093/detail","スポーツ大会等出場補助金","","","","","22万5千円","★☆☆☆☆","要相談","要相談","https://www.city.usa.oita.jp/sougo/soshiki/13/shinko/3/18782.html","https://www.city.usa.oita.jp/sougo/soshiki/13/shinko/3/18782.html",""
"74095","https://j-izumi.com/policy/74095/detail","花のコミュニティづくり事業","","","","","35万円","★☆☆☆☆","要相談","要相談","https://www.city.kounosu.saitama.jp/uploaded/attachment/1782.pdf","https://www.city.kounosu.saitama.jp/page/1478.html | https://www.city.kounosu.saitama.jp/uploaded/attachment/1782.pdf",""
"74099","https://j-izumi.com/policy/74099/detail","空き店舗等活用対策事業","","","","","","★★☆☆☆","要相談","要相談","https://www.city.sennan.lg.jp/material/files/group/14/akitenpotouchirashi.pdf","https://www.city.sennan.lg.jp/shisei/matidukuri/syoukou_syurou/1458795196760.html | https://www.city.sennan.lg.jp/material/files/group/14/akitenpotouchirashi.pdf",""
"74100","https://j-izumi.com/policy/74100/detail","田辺市創業及び事業規模拡大支援事業費補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.city.tanabe.lg.jp/shoukou/files/chuushinshigaichikuiki2.pdf","https://www.city.tanabe.lg.jp/shoukou/sougyousienn.html | https://www.city.tanabe.lg.jp/shoukou/files/chuushinshigaichikuiki2.pdf | https://www.city.tanabe.lg.jp/shoukou/files/20240401sougyou_chirashi2.pdf",""
"74103","https://j-izumi.com/policy/74103/detail","小企業信用保証料免除に係る補助金","","","","","","★☆☆☆☆","要相談","要相談","https://www.town.kushimoto.wakayama.jp/sangyo/sangyou/hosyouryou-menjo-hojokin.html","https://www.town.kushimoto.wakayama.jp/sangyo/sangyou/hosyouryou-menjo-hojokin.html",""
"74106","https://j-izumi.com/policy/74106/detail","ふるさとせんなん事業者応援事業","","","","","","★★☆☆☆","要相談","要相談","https://www.city.sennan.lg.jp/kakuka/shiminseikatu/sangyoushinkou/shokorodokakari/town/crowdfundinggatafurusatonouzei/8621.html","https://www.city.sennan.lg.jp/kakuka/shiminseikatu/sangyoushinkou/shokorodokakari/town/crowdfundinggatafurusatonouzei/8621.html",""
"74116","https://j-izumi.com/policy/74116/detail","北栄町空き家活用社宅改修補助事業補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","http://www.e-hokuei.net/item/19296.htm#itemid19296","http://www.e-hokuei.net/item/19296.htm#itemid19296",""
"74121","https://j-izumi.com/policy/74121/detail","令和6年度京丹後市美しいふるさとづくり条例環境共生自主計画並びに推進事業費補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.city.kyotango.lg.jp/top/soshiki/shiminkankyo/seikatsukankyo/3/2/20192.html","https://www.city.kyotango.lg.jp/top/soshiki/shiminkankyo/seikatsukankyo/3/2/20192.html",""
"74155","https://j-izumi.com/policy/74155/detail","耕畜連携経営改善事業","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.pref.kyoto.jp/chikusan/documents/2024kouchiku_chirashi.pdf","https://www.pref.kyoto.jp/chikusan/2024kouchikukaizen.html | https://www.pref.kyoto.jp/chikusan/documents/2024kouchiku_chirashi.pdf",""
"74207","https://j-izumi.com/policy/74207/detail","佐賀市販路開拓支援事業補助金(展示会・見本市等出展事業、物産展等催事出店事業)","","","","","15万円","★☆☆☆☆","要相談","要相談","https://www.city.saga.lg.jp/site_files/file/2024/202404/p1hrnalrab9g6fnmi28tk1ths4.pdf","https://www.city.saga.lg.jp/main/98146.html | https://www.city.saga.lg.jp/site_files/file/2024/202404/p1hrnalrab9g6fnmi28tk1ths4.pdf",""
"74210","https://j-izumi.com/policy/74210/detail","介護ロボット導入促進事業補助金","","","","","83万4300円","★★☆☆☆","要相談","要相談","https://www.city.katsushika.lg.jp/business/1000011/1000069/1005251/1035308.html","https://www.city.katsushika.lg.jp/business/1000011/1000069/1005251/1035308.html",""
"74216","https://j-izumi.com/policy/74216/detail","敬老祝事業補助金","","","","","1500円/人","★☆☆☆☆","要相談","要相談","https://www.city.murakami.lg.jp/site/koureisya-fukushi/keirouiwai-hojyo.html","https://www.city.murakami.lg.jp/site/koureisya-fukushi/keirouiwai-hojyo.html",""
"74228","https://j-izumi.com/policy/74228/detail","脱炭素促進グリーン設備の設置・購入費用補助","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.city.usa.oita.jp/sougo/kurashi_tetsuzuki/gomi_kankyo_dobutsu_eisei/16946.html","https://www.city.usa.oita.jp/sougo/kurashi_tetsuzuki/gomi_kankyo_dobutsu_eisei/16946.html",""
