policy_id,detail_url,title,issuer,area,publish_date,period,max_amount,difficulty,start_fee,success_fee,support_url,support_urls_all,error
"99452","https://j-izumi.com/policy/99452/detail","沿岸漁業における自主的資源管理体制高度化事業費補助金","","","","","","★★☆☆☆","要相談","要相談","https://www.jfa.maff.go.jp/j/kikaku/syotoku_hosyo/#:~:text=%E3%81%9F%E8%B3%87%E6%96%99%E3%81%A7%E3%81%99%E3%80%82-,%E6%8E%A8%E9%80%B2,-%E4%BD%93%E5%88%B6%E9%96%A2%E4%BF%82%EF%BC%88%E8%B3%87%E6%BA%90","https://www.jfa.maff.go.jp/j/kikaku/syotoku_hosyo/#:~:text=%E3%81%9F%E8%B3%87%E6%96%99%E3%81%A7%E3%81%99%E3%80%82-,%E6%8E%A8%E9%80%B2,-%E4%BD%93%E5%88%B6%E9%96%A2%E4%BF%82%EF%BC%88%E8%B3%87%E6%BA%90",""
"99457","https://j-izumi.com/policy/99457/detail","令和7年度 民間保育所施設運営補助金・認定こども園障害児保育事業補助金","","","","","20万円","★☆☆☆☆","要相談","要相談","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html | https://www.city.maebashi.gunma.jp/material/files/group/12/r7maebashihojolist.pdf#page=15",""
"99458","https://j-izumi.com/policy/99458/detail","令和7年度 放課後児童クラブ障害児受入強化推進及び受入強化推進事業補助金","","","","","205万9000円","★★☆☆☆","要相談","要相談","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html | https://www.city.maebashi.gunma.jp/material/files/group/12/r7maebashihojolist.pdf#page=15",""
"99459","https://j-izumi.com/policy/99459/detail","創業者支援資金補助金","","","","","60万円","★☆☆☆☆","要相談","要相談","https://www.city.hamada.shimane.jp/www/contents/1001000003272/index.html","https://www.city.hamada.shimane.jp/www/contents/1001000003272/index.html",""
"99463","https://j-izumi.com/policy/99463/detail","令和7年度 一時預かり事業補助金","","","","","310万5000円/年","★★☆☆☆","要相談","要相談","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html | https://www.city.maebashi.gunma.jp/material/files/group/12/r7maebashihojolist.pdf#page=16",""
"99466","https://j-izumi.com/policy/99466/detail","令和7年度 認定こども園施設運営費補助金・民間保育所施設整備補助事業","","","","","","★☆☆☆☆","要相談","要相談","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html | https://www.city.maebashi.gunma.jp/material/files/group/12/r7maebashihojolist.pdf#page=16",""
"99470","https://j-izumi.com/policy/99470/detail","令和7年度 国立大学附属幼稚園及び新制度未移行幼稚園における副食費補助金","","","","","4,800円/月","★☆☆☆☆","要相談","要相談","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html","https://www.city.maebashi.gunma.jp/gyosei/2/5/2/45884.html | https://www.city.maebashi.gunma.jp/material/files/group/12/r7maebashihojolist.pdf#page=16",""
"99477","https://j-izumi.com/policy/99477/detail","中小企業制度融資信用保証料補助制度","","","","","20万円","★☆☆☆☆","要相談","要相談","https://www.iinan.jp/uploaded/attachment/1763.pdf","https://www.iinan.jp/soshiki/7/4045.html | https://www.iinan.jp/uploaded/attachment/1763.pdf | https://www.iinan.jp/form/detail.php?sec_sec1=7&lif_id=4045&check",""
"99486","https://j-izumi.com/policy/99486/detail","青少年健全育成活動助成金・少年花壇整備事業補助金","","","","","","★☆☆☆☆","要相談","要相談","https://www.kouratown.jp/cyonososhiki/kyoikuiinnkai/syakaikyoikuka/syogaigakusyukakari/smilenet/2732.html","https://www.kouratown.jp/cyonososhiki/kyoikuiinnkai/syakaikyoikuka/syogaigakusyukakari/smilenet/2732.html",""
"99490","https://j-izumi.com/policy/99490/detail","事業復興型雇用確保事業","","","","","2,000万円","★★★☆☆","要相談","要相談","https://www.mhlw.go.jp/content/001487432.pdf","https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/koyou/chiiki-koyou/chiiki-koyou3/index.html | https://www.mhlw.go.jp/content/001487432.pdf",""
