policy_id,detail_url,title,issuer,area,publish_date,period,max_amount,difficulty,start_fee,success_fee,support_url,support_urls_all,error
"34823","https://j-izumi.com/policy/34823/detail","増頭推進事業補助金","","","","","10万円/1頭","★☆☆☆☆","要相談","要相談","http://www.town.kikai.lg.jp/chikusan/documents/yoko.pdf","http://www.town.kikai.lg.jp/chikusan/chikusan-zoutou.html | http://www.town.kikai.lg.jp/chikusan/documents/yoko.pdf",""
"34872","https://j-izumi.com/policy/34872/detail","高浜町中小企業信用保証料補助金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.town.takahama.fukui.jp/page/sanngyousinnkou/p006273_d/fil/1.pdf","https://www.town.takahama.fukui.jp/page/sanngyousinnkou/p006273.html | https://www.town.takahama.fukui.jp/page/sanngyousinnkou/p006273_d/fil/1.pdf",""
"34887","https://j-izumi.com/policy/34887/detail","【前橋市】新規就農者育成総合対策支援事業（経営開始資金）","","","","","150万円/1人","★☆☆☆☆","要相談","要相談","https://www.city.maebashi.gunma.jp/soshiki/noseibu/nosei/gyomu/4/1/34051.html","https://www.city.maebashi.gunma.jp/soshiki/noseibu/nosei/gyomu/4/1/34051.html",""
"34889","https://j-izumi.com/policy/34889/detail","【足立区】技術支援補助金","","","","","20万円","★☆☆☆☆","要相談","要相談","https://www.city.adachi.tokyo.jp/chusho/gyutuhojyo15.html","https://www.city.adachi.tokyo.jp/chusho/gyutuhojyo15.html",""
"34905","https://j-izumi.com/policy/34905/detail","≪足立区≫ISO認証取得助成金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.city.adachi.tokyo.jp/documents/20410/r5isoannai.pdf","https://www.city.adachi.tokyo.jp/s-shinko/shigoto/chushokigyo/25iso-josei.html | https://www.city.adachi.tokyo.jp/documents/20410/r5isoannai.pdf",""
"34947","https://j-izumi.com/policy/34947/detail","令和4年度 農業生産費高騰対策事業","","","","","2,000円/10アールあたり","★☆☆☆☆","要相談","要相談","http://www.city.ono.fukui.jp/sangyo/noringyo/josei/r4nogyoseisanhihojyo.html","http://www.city.ono.fukui.jp/sangyo/noringyo/josei/r4nogyoseisanhihojyo.html",""
"34954","https://j-izumi.com/policy/34954/detail","流山市集合住宅・商業施設等用電気自動車等充電設備設置補助金<集合住宅>","","","","","30万円","★☆☆☆☆","要相談","要相談","https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/033/223/leafletsyuugou.pdf","https://www.city.nagareyama.chiba.jp/life/1002584/1002591/1033223/1033242.html | https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/033/223/leafletsyuugou.pdf | https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/033/223/r4sinkisoku.pdf | https://www.city.nagareyama.chiba.jp/cgi-bin/contacts/g080100",""
"34955","https://j-izumi.com/policy/34955/detail","流山市集合住宅・商業施設等用電気自動車等充電設備設置補助金＜商業施設等＞","","","","","20万円","★☆☆☆☆","要相談","要相談","https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/033/223/leafletsyougyou.pdf","https://www.city.nagareyama.chiba.jp/life/1002584/1002591/1033223/1033243.html | https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/033/223/leafletsyougyou.pdf | https://www.city.nagareyama.chiba.jp/_res/projects/default_project/_page_/001/033/223/r4sinkisoku.pdf | https://www.city.nagareyama.chiba.jp/cgi-bin/contacts/g080100",""
"34961","https://j-izumi.com/policy/34961/detail","日野市雇用助成金","","","","","10万円/人","★☆☆☆☆","要相談","要相談","https://www.city.hino.lg.jp/_res/projects/default_project/_page_/001/003/538/koyou.pdf","https://www.city.hino.lg.jp/sangyo/1020464/1020470.html | https://www.city.hino.lg.jp/_res/projects/default_project/_page_/001/003/538/koyou.pdf | https://www.city.hino.lg.jp/cgi-bin/contacts/G070100",""
"34992","https://j-izumi.com/policy/34992/detail","農業経営収入保険の加入者に補助金を交付します","","","","","5万円","★☆☆☆☆","要相談","要相談","https://www.town.aikawa.kanagawa.jp/soshiki/kankyou_keizai/nousei/nousei/info/1659399320802.html","https://www.town.aikawa.kanagawa.jp/soshiki/kankyou_keizai/nousei/nousei/info/1659399320802.html",""
"35002","https://j-izumi.com/policy/35002/detail","つくば市周辺地域における地域づくり活動支援補助金","","","","","15万円","★☆☆☆☆","要相談","要相談","https://www.city.tsukuba.lg.jp/_res/projects/default_project/_page_/001/016/858/03.pdf","https://www.city.tsukuba.lg.jp/jigyosha/machinami/shuhen/1016858.html | https://www.city.tsukuba.lg.jp/_res/projects/default_project/_page_/001/016/858/03.pdf",""
"35018","https://j-izumi.com/policy/35018/detail","富津市周遊観光バスツアー補助金","","","","","5万円","★☆☆☆☆","要相談","要相談","https://www.city.futtsu.lg.jp/0000007223.html","https://www.city.futtsu.lg.jp/0000007223.html",""
"35023","https://j-izumi.com/policy/35023/detail","矢板市商工会創業者等助成金","","","","","2万円/月","★☆☆☆☆","要相談","要相談","https://yaita.info/dataarea/files/20220607-095146.pdf","https://www.city.yaita.tochigi.jp/soshiki/syoukou/syoukoukaisougyousyatouhojokin.html | https://yaita.info/dataarea/files/20220607-095146.pdf",""
"35059","https://j-izumi.com/policy/35059/detail","米沢市商工業地域活性化事業費補助金","","","","","30万円","★☆☆☆☆","要相談","要相談","https://www.city.yonezawa.yamagata.jp/secure/1918/beppyou1_ver.R3.pdf","http://www.city.yonezawa.yamagata.jp/item/1918.html#itemid1918 | https://www.city.yonezawa.yamagata.jp/secure/1918/beppyou1_ver.R3.pdf",""
"35084","https://j-izumi.com/policy/35084/detail","春日井市介護予防・日常生活支援総合事業に係る住民主体サービス補助金","","","","","100万円","★★☆☆☆","要相談","要相談","https://www.city.kasugai.lg.jp/_res/projects/default_project/_page_/001/013/686/R2.06pamphlet.pdf","https://www.city.kasugai.lg.jp/shimin/fukushi/kourei/1013686.html | https://www.city.kasugai.lg.jp/_res/projects/default_project/_page_/001/013/686/R2.06pamphlet.pdf",""
"35118","https://j-izumi.com/policy/35118/detail","宇和島市避難施設感染防止対策支援事業補助金","","","","","30万円","★☆☆☆☆","要相談","要相談","https://www.city.uwajima.ehime.jp/soshiki/5/hinanshisetsu-kansenboushi.html","https://www.city.uwajima.ehime.jp/soshiki/5/hinanshisetsu-kansenboushi.html | https://www.city.uwajima.ehime.jp/form/detail.php?sec_sec1=5&inq=02&lif_id=78517&check",""
"35121","https://j-izumi.com/policy/35121/detail","白鷹町創業支援事業等補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.town.shirataka.lg.jp/1897.htm","https://www.town.shirataka.lg.jp/1897.htm | https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fwww.town.shirataka.lg.jp%2Fsecure%2F5373%2FR4youkou.doc&wdOrigin=BROWSELINK",""
"35151","https://j-izumi.com/policy/35151/detail","光回線開通に伴う無線ルーター及び購入費用の助成","","","","","1万円","★☆☆☆☆","要相談","要相談","https://www.town.kembuchi.hokkaido.jp/%e5%85%89%e5%9b%9e%e7%b7%9a%e9%96%8b%e9%80%9a%e3%81%ab%e4%bc%b4%e3%81%86%e7%84%a1%e7%b7%9a%e3%83%ab%e3%83%bc%e3%82%bf%e3%83%bc%e5%8f%8a%e3%81%b3%e8%b3%bc%e5%85%a5%e8%b2%bb%e7%94%a8%e3%81%ae%e5%8a%a9/","https://www.town.kembuchi.hokkaido.jp/%e5%85%89%e5%9b%9e%e7%b7%9a%e9%96%8b%e9%80%9a%e3%81%ab%e4%bc%b4%e3%81%86%e7%84%a1%e7%b7%9a%e3%83%ab%e3%83%bc%e3%82%bf%e3%83%bc%e5%8f%8a%e3%81%b3%e8%b3%bc%e5%85%a5%e8%b2%bb%e7%94%a8%e3%81%ae%e5%8a%a9/",""
