policy_id,detail_url,title,issuer,area,publish_date,period,max_amount,difficulty,start_fee,success_fee,support_url,support_urls_all,error
"82346","https://j-izumi.com/policy/82346/detail","公園愛護会・街路樹愛護会の活動（報償金）","","","","","4万5,000円/年","★☆☆☆☆","要相談","要相談","https://www.city.kamakura.kanagawa.jp/koen/aigokainaiyou.html","https://www.city.kamakura.kanagawa.jp/koen/aigokainaiyou.html",""
"82349","https://j-izumi.com/policy/82349/detail","障害者グループホーム運営事業補助金","","","","","500万円","★★★☆☆","要相談","要相談","https://www.city.kamakura.kanagawa.jp/syougaijisha/gh-hojokin.html","https://www.city.kamakura.kanagawa.jp/syougaijisha/gh-hojokin.html",""
"82350","https://j-izumi.com/policy/82350/detail","東海村介護支援専門員等資格取得助成金","","","","","","★☆☆☆☆","要相談","要相談","https://www.vill.tokai.ibaraki.jp/soshikikarasagasu/fukushibu/hokenka/jigyousyanokatahe/info/9881.html","https://www.vill.tokai.ibaraki.jp/soshikikarasagasu/fukushibu/hokenka/jigyousyanokatahe/info/9881.html",""
"82353","https://j-izumi.com/policy/82353/detail","播磨町空き店舗等活用支援事業補助金","","","","","30万円","★☆☆☆☆","要相談","要相談","http://www.town.harima.lg.jp/sangyo/business/shokogyo/akitenpokatuyousien.html","http://www.town.harima.lg.jp/sangyo/business/shokogyo/akitenpokatuyousien.html",""
"82361","https://j-izumi.com/policy/82361/detail","マンションアドバイザー制度利用助成金","","","","","25,300円","★☆☆☆☆","要相談","要相談","https://www.city.fuchu.tokyo.jp/kurashi/machi/condominium/mansion-adviser.files/0604adviser.pdf","https://www.city.fuchu.tokyo.jp/kurashi/machi/condominium/mansion-adviser.html | https://www.city.fuchu.tokyo.jp/kurashi/machi/condominium/mansion-adviser.files/0604adviser.pdf",""
"82366","https://j-izumi.com/policy/82366/detail","分譲マンション耐震化助成事業","","","","","200万円","★★☆☆☆","要相談","要相談","https://www.city.fuchu.tokyo.jp/kurashi/machi/jutaku/bunjo-taishinjosei.html","https://www.city.fuchu.tokyo.jp/kurashi/machi/jutaku/bunjo-taishinjosei.html",""
"82372","https://j-izumi.com/policy/82372/detail","特定緊急輸送道路沿道建築物の耐震助成（緊急輸送道路沿道建築物耐震化促進事業助成金）","","","","","8億3,800万円","★★★★★","要相談","要相談","https://www.city.fuchu.tokyo.jp/kurashi/machi/jutaku/tokuteijosei.html","https://www.city.fuchu.tokyo.jp/kurashi/machi/jutaku/tokuteijosei.html",""
"82374","https://j-izumi.com/policy/82374/detail","生垣等設置奨励補助金","","","","","1万5000円/樹木１本","★☆☆☆☆","要相談","要相談","https://www.city.anjo.aichi.jp/kurasu/hojoseido/documents/20200310160749.pdf","https://www.city.anjo.aichi.jp/kurasu/hojoseido/ikegakihojo.html | https://www.city.anjo.aichi.jp/kurasu/hojoseido/documents/20200310160749.pdf",""
"82377","https://j-izumi.com/policy/82377/detail","切らずにつなぐ樹園地継承事業（樹園地継承奨励金）","","","","","24万円","★☆☆☆☆","要相談","要相談","https://www.city.fukushima.fukushima.jp/nougyou-n/zyuennchikeisyou.html","https://www.city.fukushima.fukushima.jp/nougyou-n/zyuennchikeisyou.html",""
"82384","https://j-izumi.com/policy/82384/detail","福祉サービス第三者評価受審費補助金","","","","","60万円/受審1件","★☆☆☆☆","要相談","要相談","https://www.city.akishima.lg.jp/s041/040/010/20140922192948.html","https://www.city.akishima.lg.jp/s041/040/010/20140922192948.html",""
