policy_id,detail_url,title,issuer,area,publish_date,period,max_amount,difficulty,start_fee,success_fee,support_url,support_urls_all,error
"114723","https://j-izumi.com/policy/114723/detail","省エネルギー相談事業","","","","","","★☆☆☆☆","要相談","要相談","https://www.ecofukuoka.jp/administrator/4740.html","https://www.ecofukuoka.jp/administrator/4740.html",""
"114733","https://j-izumi.com/policy/114733/detail","畜産高度化支援リース事業（alic事業）","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html | https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/documents/711guidebook0.pdf#page=27",""
"114735","https://j-izumi.com/policy/114735/detail","農場防疫対策支援事業","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html | https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/documents/711guidebook0.pdf#page=28",""
"114736","https://j-izumi.com/policy/114736/detail","南海トラフ地震対策推進出前講座","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.kochi.lg.jp/doc/2019031400176","https://www.pref.kochi.lg.jp/doc/2019031400176",""
"114738","https://j-izumi.com/policy/114738/detail","良質堆肥広域流通促進事業","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html | https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/documents/711guidebook0.pdf#page=29",""
"114742","https://j-izumi.com/policy/114742/detail","堆肥舎等長寿命化推進事業（alic事業）","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html","https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/h30guidebook.html | https://www.pref.ibaraki.jp/nourinsuisan/noseisaku/senryaku/2kaikaku/documents/711guidebook0.pdf#page=33",""
"114744","https://j-izumi.com/policy/114744/detail","ワークライフバランス推進企業認証制度","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.kochi.lg.jp/doc/2015072200010/","https://www.pref.kochi.lg.jp/doc/2015072200010/ | https://kochi-wlb.jp/about/",""
"114749","https://j-izumi.com/policy/114749/detail","令和8年度 高齢者社会参加促進支援補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.city.setagaya.lg.jp/02100/1007.html","https://www.city.setagaya.lg.jp/02100/1007.html",""
"114750","https://j-izumi.com/policy/114750/detail","令和7年度 中小企業者等物価高騰対策省エネ支援補助金","","","","","","★☆☆☆☆","要相談","要相談","https://www.city.izumo.shimane.jp/www/contents/1670917615458/index.html","https://www.city.izumo.shimane.jp/www/contents/1670917615458/index.html",""
"114751","https://j-izumi.com/policy/114751/detail","新特産品開発等支援事業費補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.town.ainan.ehime.jp/kurashi/business/sangyoshinko/hojo/henreihinkaihatsu.html","https://www.town.ainan.ehime.jp/kurashi/business/sangyoshinko/hojo/henreihinkaihatsu.html",""
"114752","https://j-izumi.com/policy/114752/detail","令和7年8月豪雨に係る被災中小企業者再建支援補助金","","","","","3億円","★☆☆☆☆","要相談","要相談","https://www.pref.kumamoto.jp/uploaded/attachment/298938.pdf","https://www.pref.kumamoto.jp/soshiki/61/254763.html | https://www.pref.kumamoto.jp/uploaded/attachment/298938.pdf",""
"114753","https://j-izumi.com/policy/114753/detail","令和7年度 中小企業成長支援事業補助金","","","","","40万円","★☆☆☆☆","要相談","要相談","https://www.city.kyotanabe.lg.jp/0000012226.html","https://www.city.kyotanabe.lg.jp/0000012226.html",""
"114754","https://j-izumi.com/policy/114754/detail","令和8年度 芸術文化事業補助金（希望調査）","","","","","20万円","★☆☆☆☆","要相談","要相談","https://www.city.toyama.lg.jp/bunka/bunka/1010543/1003004.html","https://www.city.toyama.lg.jp/bunka/bunka/1010543/1003004.html",""
"114756","https://j-izumi.com/policy/114756/detail","店舗バリアフリー改修助成事業補助金","","","","","20万円","★☆☆☆☆","要相談","要相談","https://www.city.kyotanabe.lg.jp/0000009301.html","https://www.city.kyotanabe.lg.jp/0000009301.html",""
"114758","https://j-izumi.com/policy/114758/detail","創業サポート奨励金","","","","","30万円","★☆☆☆☆","要相談","要相談","https://www.city.ayabe.lg.jp/cmsfiles/contents/0000001/1685/sougyou_07.pdf","https://www.city.ayabe.lg.jp/0000001685.html | https://www.city.ayabe.lg.jp/cmsfiles/contents/0000001/1685/sougyou_07.pdf",""
"114759","https://j-izumi.com/policy/114759/detail","令和8年度 新たな脱炭素技術実証・事業化支援事業","","","","","1,000万円","★★★★☆","要相談","要相談","https://www.city.osaka.lg.jp/hodoshiryo/kankyo/0000666531.html","https://www.city.osaka.lg.jp/hodoshiryo/kankyo/0000666531.html",""
"114760","https://j-izumi.com/policy/114760/detail","空き店舗活用事業補助金","","","","","","★☆☆☆☆","要相談","要相談","https://www.city.anjo.aichi.jp/zigyo/syoko/akitenpo2.html","https://www.city.anjo.aichi.jp/zigyo/syoko/akitenpo2.html",""
"114761","https://j-izumi.com/policy/114761/detail","地域医療機関等物価高騰対策支援金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.city.seki.lg.jp/0000022747.html","https://www.city.seki.lg.jp/0000022747.html",""
"114764","https://j-izumi.com/policy/114764/detail","やきもの散歩道景観保全に係るクラウドファンディング活用支援補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.city.tokoname.aichi.jp/shisei/shiminkatsudo/1001487/1006467.html","https://www.city.tokoname.aichi.jp/shisei/shiminkatsudo/1001487/1006467.html",""
"114765","https://j-izumi.com/policy/114765/detail","簡易水道組合等支援助金","","","","","1,623円/月","★☆☆☆☆","要相談","要相談","https://www.city.karatsu.lg.jp/page/41641.html","https://www.city.karatsu.lg.jp/page/41641.html",""
"114768","https://j-izumi.com/policy/114768/detail","環境美化に対する活動補助事業補助金","","","","","10万円/1事業者","★☆☆☆☆","要相談","要相談","https://www.city.kawagoe.saitama.jp/_res/projects/default_project/_page_/001/020/089/1226pampflet.pdf","https://www.city.kawagoe.saitama.jp/sangyo/sangyo/1012133/1020089.html | https://www.city.kawagoe.saitama.jp/_res/projects/default_project/_page_/001/020/089/1226pampflet.pdf",""
