policy_id,detail_url,title,issuer,area,publish_date,period,max_amount,difficulty,start_fee,success_fee,support_url,support_urls_all,error
"59352","https://j-izumi.com/policy/59352/detail","ポスト(アフター)コンベンション開催助成","","","","","20万円","★☆☆☆☆","要相談","要相談","https://www.stib.jp/wp-content/uploads/2021/11/youko-post-convention.pdf","https://stib.jp/conv/after_conv_zyosei.shtml | https://www.stib.jp/wp-content/uploads/2021/11/youko-post-convention.pdf",""
"59353","https://j-izumi.com/policy/59353/detail","甲府市中小企業等事業承継補助金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.city.kofu.yamanashi.jp/shoko/business/jigyoukeisyouhojo.html","https://www.city.kofu.yamanashi.jp/shoko/business/jigyoukeisyouhojo.html",""
"59355","https://j-izumi.com/policy/59355/detail","ハイブリッドコンベンション開催助成金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.stib.jp/wp-content/uploads/2021/11/youko-hybrid.pdf","https://www.stib.jp/conv/shien.shtml | https://www.stib.jp/wp-content/uploads/2021/11/youko-hybrid.pdf",""
"59356","https://j-izumi.com/policy/59356/detail","甲府市代表選手等補助金","","","","","5万円","★☆☆☆☆","要相談","要相談","https://www.city.kofu.yamanashi.jp/sports/hojyokin.html","https://www.city.kofu.yamanashi.jp/sports/hojyokin.html",""
"59357","https://j-izumi.com/policy/59357/detail","甲府市中小企業新入社員及び若手従業員人材育成事業費補助金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.city.kofu.yamanashi.jp/shoko/business/jinnzaiikusei.html","https://www.city.kofu.yamanashi.jp/shoko/business/jinnzaiikusei.html",""
"59358","https://j-izumi.com/policy/59358/detail","大規模国際コンベンション開催助成金","","","","","1000万円","★★★☆☆","要相談","要相談","https://www.stib.jp/wp-content/uploads/2021/11/youko-international-convention.pdf","https://www.stib.jp/conv/shien.shtml | https://www.stib.jp/wp-content/uploads/2021/11/youko-international-convention.pdf",""
"59359","https://j-izumi.com/policy/59359/detail","甲府市中小企業者等IT関連研修受講補助金","","","","","1万円","★☆☆☆☆","要相談","要相談","https://www.city.kofu.yamanashi.jp/shoko/business/itkanrenkenshuuhojo.html","https://www.city.kofu.yamanashi.jp/shoko/business/itkanrenkenshuuhojo.html",""
"59363","https://j-izumi.com/policy/59363/detail","地域奨励作物支援事業奨励金","","","","","","★☆☆☆☆","要相談","要相談","https://www.city.nagano.nagano.jp/n160500/contents/p004077.html","https://www.city.nagano.nagano.jp/n160500/contents/p004077.html",""
"59364","https://j-izumi.com/policy/59364/detail","林業労働対策補助制度","","","","","1万5000円/月","★☆☆☆☆","要相談","要相談","https://www.pref.yamanashi.jp/ringyo/ninaite/hojyoseido.html","https://www.pref.yamanashi.jp/ringyo/ninaite/hojyoseido.html",""
"59393","https://j-izumi.com/policy/59393/detail","光市中小企業等知名度向上・ブランド化補助金","","","","","３０万円","★☆☆☆☆","要相談","要相談","https://www.city.hikari.lg.jp/soshiki/7/syoukou/hatarakouya/13965.html","https://www.city.hikari.lg.jp/soshiki/7/syoukou/hatarakouya/13965.html",""
"59394","https://j-izumi.com/policy/59394/detail","光市インターンシップ促進補助金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.city.hikari.lg.jp/soshiki/7/syoukou/hatarakouya/12886.html","https://www.city.hikari.lg.jp/soshiki/7/syoukou/hatarakouya/12886.html",""
"59396","https://j-izumi.com/policy/59396/detail","商業環境整備促進事業","","","","","500万円/回","★★☆☆☆","要相談","要相談","https://mombetsu.jp/business/?content=118","https://mombetsu.jp/business/?content=118",""
"59399","https://j-izumi.com/policy/59399/detail","起業化支援補助金","","","","","100万円","★☆☆☆☆","要相談","要相談","https://www.town.ozora.hokkaido.jp/kanko_sangyo_shigoto/sangyoshinko/2/1612.html","https://www.town.ozora.hokkaido.jp/kanko_sangyo_shigoto/sangyoshinko/2/1612.html",""
"59404","https://j-izumi.com/policy/59404/detail","塩谷町林業従事者研修及び資格取得等促進支援事業費補助金","","","","","１５万円","★☆☆☆☆","要相談","要相談","https://www.town.shioya.tochigi.jp/info/2104","https://www.town.shioya.tochigi.jp/info/2104",""
"59421","https://j-izumi.com/policy/59421/detail","西宮市定期巡回・随時対応型訪問介護看護事業所にかかる補助金","","","","","1144万8000円","★★☆☆☆","要相談","要相談","https://www.nishi.or.jp/jigyoshajoho/shakaifukushihojin/shisetsu/seibi_hojyokinn/teikijunkaihojo.html","https://www.nishi.or.jp/jigyoshajoho/shakaifukushihojin/shisetsu/seibi_hojyokinn/teikijunkaihojo.html",""
"59425","https://j-izumi.com/policy/59425/detail","新型コロナウイルス感染症対策 医療従事者応援金","","","","","400万円/人","★☆☆☆☆","要相談","要相談","https://www.pref.aichi.jp/site/covid19-aichi/ouenkinn.html","https://www.pref.aichi.jp/site/covid19-aichi/ouenkinn.html",""
"59431","https://j-izumi.com/policy/59431/detail","山村振興等農林漁業特別対策事業","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.shizuoka.jp/_res/projects/default_project/_page_/001/027/195/taisyoutizu_1.pdf","https://www.pref.shizuoka.jp/sangyoshigoto/nouchi/sanson/1003313/1027195.html | https://www.pref.shizuoka.jp/_res/projects/default_project/_page_/001/027/195/taisyoutizu_1.pdf",""
"59435","https://j-izumi.com/policy/59435/detail","静岡市地場産品体験学習事業","","","","","2, 000円/人","★☆☆☆☆","要相談","要相談","https://www.city.shizuoka.lg.jp/000934675.pdf","https://www.city.shizuoka.lg.jp/000_004171.html | https://www.city.shizuoka.lg.jp/000934675.pdf",""
"59448","https://j-izumi.com/policy/59448/detail","地域産業立地事業費補助金","","","","","4億円","★★★★★","要相談","要相談","https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1003414/1028383.html","https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1003414/1028383.html | https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1003414/1028381.html | http://www.nf.pref.shizuoka.jp/about/",""
"59449","https://j-izumi.com/policy/59449/detail","森林資源量調査効率化事業補助金","","","","","","★☆☆☆☆","要相談","要相談","https://www.pref.gifu.lg.jp/uploaded/life/296408_1486235_misc.pdf","https://www.pref.gifu.lg.jp/page/238772.html | https://www.pref.gifu.lg.jp/uploaded/life/296408_1486235_misc.pdf",""
"59450","https://j-izumi.com/policy/59450/detail","外資系企業等事務所賃借料補助金","","","","","50万円","★☆☆☆☆","要相談","要相談","https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1003414/1028384.html","https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1003414/1028384.html",""
