policy_id,detail_url,title,issuer,area,publish_date,period,max_amount,difficulty,start_fee,success_fee,support_url,support_urls_all,error
"85030","https://j-izumi.com/policy/85030/detail","起業支援事業補助金","","","","","100万円","★☆☆☆☆","要相談","要相談","https://www.vill.nozawaonsen.nagano.jp/www/contents/1050000000153/index.html","https://www.vill.nozawaonsen.nagano.jp/www/contents/1050000000153/index.html",""
"85031","https://j-izumi.com/policy/85031/detail","新規就農者支援事業","","","","","20万円","★☆☆☆☆","要相談","要相談","http://www.town.kagoshima-osaki.lg.jp/ns_einousuishin/sangyo/nogyo/nougyoujosei/sinkisyuunou.html","http://www.town.kagoshima-osaki.lg.jp/ns_einousuishin/sangyo/nogyo/nougyoujosei/sinkisyuunou.html",""
"85033","https://j-izumi.com/policy/85033/detail","農産物等防犯対策事業(防犯カメラ設置への補助) 農業振興施策等事業費補助金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.town.kumiyama.lg.jp/0000005866.html","https://www.town.kumiyama.lg.jp/0000005866.html",""
"85036","https://j-izumi.com/policy/85036/detail","防犯灯設置費補助金","","","","","8,000円/基","★☆☆☆☆","要相談","要相談","https://www.city.maniwa.lg.jp/soshiki/12/83462.html","https://www.city.maniwa.lg.jp/soshiki/12/83462.html",""
"85040","https://j-izumi.com/policy/85040/detail","たい肥等利用促進事業補助金","","","","","2,000円/トン","★☆☆☆☆","要相談","要相談","https://www.city.maniwa.lg.jp/uploaded/attachment/32763.pdf","https://www.city.maniwa.lg.jp/soshiki/42/64109.html | https://www.city.maniwa.lg.jp/uploaded/attachment/32763.pdf",""
"85041","https://j-izumi.com/policy/85041/detail","自主防災組織補助金","","","","","35万円","★☆☆☆☆","要相談","要相談","https://www.city.ojiya.niigata.jp/soshiki/bousai/jisyubou-hojyokin.html","https://www.city.ojiya.niigata.jp/soshiki/bousai/jisyubou-hojyokin.html",""
"85043","https://j-izumi.com/policy/85043/detail","自主防災組織連絡協議会防災事業奨励金","","","","","1万円","★☆☆☆☆","要相談","要相談","https://www.city.ojiya.niigata.jp/soshiki/bousai/jisyubou-syoureikin.html","https://www.city.ojiya.niigata.jp/soshiki/bousai/jisyubou-syoureikin.html",""
"85044","https://j-izumi.com/policy/85044/detail","アスベスト改修事業費補助金","","","","","400万円","★★☆☆☆","要相談","要相談","https://www.city.maniwa.lg.jp/soshiki/44/2240.html","https://www.city.maniwa.lg.jp/soshiki/44/2240.html",""
"85045","https://j-izumi.com/policy/85045/detail","馬ふれあい・福祉活動等支援事業 馬と人との共生に向けた活動補助金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.city.maniwa.lg.jp/soshiki/13/56965.html","https://www.city.maniwa.lg.jp/soshiki/13/56965.html",""
"85049","https://j-izumi.com/policy/85049/detail","町内集会施設等整備事業費補助金","","","","","1,300万円","★★★☆☆","要相談","要相談","https://www.city.ojiya.niigata.jp/soshiki/nigiwai/tyounaisyuukaisisetsu.html","https://www.city.ojiya.niigata.jp/soshiki/nigiwai/tyounaisyuukaisisetsu.html",""
"85050","https://j-izumi.com/policy/85050/detail","介護人材確保・定着支援事業補助金 （法人向け）","","","","","15万円","★☆☆☆☆","要相談","要相談","https://www.city.ojiya.niigata.jp/uploaded/attachment/35443.pdf","https://www.city.ojiya.niigata.jp/soshiki/fukushi/kaigo-zinzai-hojo-hozin.html | https://www.city.ojiya.niigata.jp/uploaded/attachment/35443.pdf",""
"85051","https://j-izumi.com/policy/85051/detail","資源回収推進団体奨励金","","","","","10円/kg","★☆☆☆☆","要相談","要相談","https://www.city.maniwa.lg.jp/soshiki/14/1818.html","https://www.city.maniwa.lg.jp/soshiki/14/1818.html",""
"85052","https://j-izumi.com/policy/85052/detail","就林事業奨励金","","","","","10万円","★☆☆☆☆","要相談","要相談","https://www.city.mimasaka.lg.jp/material/files/group/25/syurin.pdf","https://www.city.mimasaka.lg.jp/mokutekibetsu/teatejosei/Jigyousya/4511.html | https://www.city.mimasaka.lg.jp/material/files/group/25/syurin.pdf",""
"85053","https://j-izumi.com/policy/85053/detail","集落敬老会事業","","","","","45,000円＋加算(900円/人)","★☆☆☆☆","要相談","要相談","https://www.city.omitama.lg.jp/0555/info-0000008401-0.html#b054-3421-730f-7f8f-441ad67de49fa696","https://www.city.omitama.lg.jp/0555/info-0000008401-0.html#b054-3421-730f-7f8f-441ad67de49fa696",""
